Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,4.582863612500001
1,2040-2059,5.2619823624999995
1,2060-2079,5.185468112500001
1,2080-2099,5.049612068750001
2,2020-2039,6.49405954375
2,2040-2059,6.577501593750001
2,2060-2079,6.743862762499999
2,2080-2099,6.61319135625
3,2020-2039,10.707039693750003
3,2040-2059,11.02007278125
3,2060-2079,11.001568475
3,2080-2099,10.898136187500002
4,2020-2039,16.51798290625
4,2040-2059,16.784926125
4,2060-2079,16.82661975
4,2080-2099,16.574721875
5,2020-2039,22.312514937500005
5,2040-2059,22.573682250000005
5,2060-2079,22.676406812499998
5,2080-2099,22.540113625000007
6,2020-2039,27.5224951875
6,2040-2059,27.7918864375
6,2060-2079,27.725441875000005
6,2080-2099,27.699346249999994
7,2020-2039,30.631469625
7,2040-2059,30.938508187500002
7,2060-2079,30.9562630625
7,2080-2099,30.698718937499997
8,2020-2039,29.617459125
8,2040-2059,29.954999562500003
8,2060-2079,29.966011437500004
8,2080-2099,29.7875850625
9,2020-2039,23.850945000000003
9,2040-2059,24.206937875
9,2060-2079,24.224299875
9,2080-2099,23.7914345
10,2020-2039,16.7150831875
10,2040-2059,16.8336235625
10,2060-2079,16.81960725
10,2080-2099,16.807838625
11,2020-2039,10.218914093750001
11,2040-2059,10.461246337499999
11,2060-2079,10.580711906249999
11,2080-2099,10.578502375
12,2020-2039,6.18843470625
12,2040-2059,6.364807525000002
12,2060-2079,6.5015935562500005
12,2080-2099,6.48909135625
