Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,30.583843374999997
1,2040-2059,31.052400124999995
1,2060-2079,31.0521510625
1,2080-2099,31.0606925
2,2020-2039,31.879456249999997
2,2040-2059,32.326507375000006
2,2060-2079,32.33673956249999
2,2080-2099,32.430809062499996
3,2020-2039,33.053660687500006
3,2040-2059,33.4439946875
3,2060-2079,33.4235405625
3,2080-2099,33.45462525
4,2020-2039,32.7130844375
4,2040-2059,32.9951596875
4,2060-2079,32.99284318750001
4,2080-2099,33.069213875
5,2020-2039,30.947793500000003
5,2040-2059,31.233845437499998
5,2060-2079,31.204126750000004
5,2080-2099,31.198532749999995
6,2020-2039,29.57266275
6,2040-2059,29.877202875
6,2060-2079,29.864011875000003
6,2080-2099,29.88248125
7,2020-2039,30.286528374999996
7,2040-2059,30.7437435625
7,2060-2079,30.632023874999994
7,2080-2099,30.636847500000005
8,2020-2039,32.0736965
8,2040-2059,32.6003490625
8,2060-2079,32.503728875
8,2080-2099,32.4718365625
9,2020-2039,33.841828375000006
9,2040-2059,34.380655
9,2060-2079,34.332512
9,2080-2099,34.22037387499999
10,2020-2039,33.865794812500006
10,2040-2059,34.385436187500005
10,2060-2079,34.275052375
10,2080-2099,34.2394359375
11,2020-2039,32.01317649999999
11,2040-2059,32.4641735625
11,2060-2079,32.272078625
11,2080-2099,32.295597375
12,2020-2039,30.518454374999997
12,2040-2059,30.916555375
12,2060-2079,30.851907875000002
12,2080-2099,30.756627062499998
