Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.354639625000004
1,2040-2059,29.5152284375
1,2060-2079,29.6325893125
1,2080-2099,29.5565441875
2,2020-2039,29.192926937500005
2,2040-2059,29.352732187500003
2,2060-2079,29.3906725
2,2080-2099,29.3778818125
3,2020-2039,29.2196183125
3,2040-2059,29.412266000000002
3,2060-2079,29.464104999999996
3,2080-2099,29.440703000000003
4,2020-2039,29.260782875
4,2040-2059,29.436856999999996
4,2060-2079,29.455942062500004
4,2080-2099,29.450294125
5,2020-2039,28.637401625000003
5,2040-2059,28.819773812500003
5,2060-2079,28.853009812499998
5,2080-2099,28.8270781875
6,2020-2039,27.839920375
6,2040-2059,28.034822874999996
6,2060-2079,28.042434375
6,2080-2099,28.006991875
7,2020-2039,27.274914062500002
7,2040-2059,27.430554312499996
7,2060-2079,27.460537625
7,2080-2099,27.423796187499995
8,2020-2039,27.200110062499995
8,2040-2059,27.3280613125
8,2060-2079,27.378525312499995
8,2080-2099,27.3145373125
9,2020-2039,27.679532875000003
9,2040-2059,27.819896187499996
9,2060-2079,27.884606812499996
9,2080-2099,27.809600437500006
10,2020-2039,28.552876
10,2040-2059,28.7520151875
10,2060-2079,28.725404
10,2080-2099,28.683031125
11,2020-2039,29.5384028125
11,2040-2059,29.706266062500003
11,2060-2079,29.688819750000004
11,2080-2099,29.671756250000005
12,2020-2039,29.7859836875
12,2040-2059,29.994340187500004
12,2060-2079,29.9614095625
12,2080-2099,29.9905950625
