Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,32.227773
1,2040-2059,32.4318095625
1,2060-2079,32.40991687499999
1,2080-2099,32.35884475
2,2020-2039,31.627091687500002
2,2040-2059,31.785868437500003
2,2060-2079,31.7363566875
2,2080-2099,31.714768999999997
3,2020-2039,29.392283125
3,2040-2059,29.423396375000003
3,2060-2079,29.55445675
3,2080-2099,29.568879124999995
4,2020-2039,25.416530562499997
4,2040-2059,25.54251775
4,2060-2079,25.610968687500005
4,2080-2099,25.676108812499997
5,2020-2039,21.313090875
5,2040-2059,21.4344296875
5,2060-2079,21.472045187499997
5,2080-2099,21.578336937499998
6,2020-2039,18.238527249999997
6,2040-2059,18.2169639375
6,2060-2079,18.507191
6,2080-2099,18.3810483125
7,2020-2039,17.733117375
7,2040-2059,17.997525093749996
7,2060-2079,18.08771775
7,2080-2099,18.02556275
8,2020-2039,20.013505125000002
8,2040-2059,20.0943663125
8,2060-2079,20.197235375000005
8,2080-2099,20.078865874999998
9,2020-2039,22.470727937499998
9,2040-2059,22.8072446875
9,2060-2079,22.890824937500007
9,2080-2099,22.972504124999997
10,2020-2039,25.514851124999993
10,2040-2059,25.6410905625
10,2060-2079,25.700072437499998
10,2080-2099,25.796096375000005
11,2020-2039,28.606660312499997
11,2040-2059,28.7818564375
11,2060-2079,28.714087437499995
11,2080-2099,28.755638374999997
12,2020-2039,30.923203625000006
12,2040-2059,31.15222375
12,2060-2079,31.104253562500002
12,2080-2099,31.172071187500002
