Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,12.002941812500001
1,2040-2059,12.363483906249998
1,2060-2079,12.321448468749999
1,2080-2099,12.267748625000001
2,2020-2039,12.577462968750003
2,2040-2059,12.9232966875
2,2060-2079,12.92084896875
2,2080-2099,12.871409968750001
3,2020-2039,14.6168309375
3,2040-2059,14.95295475
3,2060-2079,14.9913408125
3,2080-2099,15.033882093749998
4,2020-2039,17.8662644375
4,2040-2059,18.199821437500002
4,2060-2079,18.232379375
4,2080-2099,18.167755500000002
5,2020-2039,22.1742713125
5,2040-2059,22.547678937499995
5,2060-2079,22.5742259375
5,2080-2099,22.517826
6,2020-2039,27.07664775
6,2040-2059,27.448061999999993
6,2060-2079,27.329452812499998
6,2080-2099,27.353513749999994
7,2020-2039,30.661979375
7,2040-2059,30.9616206875
7,2060-2079,30.8736605625
7,2080-2099,30.82246375
8,2020-2039,30.670527062500003
8,2040-2059,31.016867437499997
8,2060-2079,31.0198378125
8,2080-2099,30.9585565625
9,2020-2039,26.393223999999996
9,2040-2059,26.898268562499997
9,2060-2079,26.853481562499997
9,2080-2099,26.673408624999997
10,2020-2039,21.000185499999997
10,2040-2059,21.1981721875
10,2060-2079,21.214275375
10,2080-2099,21.224188124999998
11,2020-2039,16.37899178125
11,2040-2059,16.622374250000004
11,2060-2079,16.606166125
11,2080-2099,16.676123812500002
12,2020-2039,13.368221687499998
12,2040-2059,13.6138745
12,2060-2079,13.586123468750001
12,2080-2099,13.601709124999998
