Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,3.55707155625
1,2040-2059,3.98400494375
1,2060-2079,3.9149025606249994
1,2080-2099,3.8574376499999996
2,2020-2039,5.130577177499999
2,2040-2059,5.1320824875
2,2060-2079,5.148105504375
2,2080-2099,5.09741463125
3,2020-2039,8.564010975
3,2040-2059,8.744295787499999
3,2060-2079,8.65100486875
3,2080-2099,8.71904165625
4,2020-2039,13.43957440625
4,2040-2059,13.770378437500002
4,2060-2079,13.685818750000001
4,2080-2099,13.66720534375
5,2020-2039,18.419807062500002
5,2040-2059,18.663251249999995
5,2060-2079,18.79849540625
5,2080-2099,18.601928625000003
6,2020-2039,22.762705125000004
6,2040-2059,22.905885437500004
6,2060-2079,22.896210625
6,2080-2099,22.690423750000004
7,2020-2039,24.6521944375
7,2040-2059,24.982619437499995
7,2060-2079,24.979420499999996
7,2080-2099,24.822933187500002
8,2020-2039,23.669574875
8,2040-2059,24.00331775
8,2060-2079,24.027225374999997
8,2080-2099,23.837156937500005
9,2020-2039,19.22773275
9,2040-2059,19.627769249999997
9,2060-2079,19.624292250000003
9,2080-2099,19.250917812500003
10,2020-2039,13.56097059375
10,2040-2059,13.65088925
10,2060-2079,13.734202187500001
10,2080-2099,13.596993156250003
11,2020-2039,8.144953143750001
11,2040-2059,8.2341530875
11,2060-2079,8.34719105625
11,2080-2099,8.311862275
12,2020-2039,4.858423675
12,2040-2059,4.79516325375
12,2060-2079,4.923380841249999
12,2080-2099,4.96025964375
