Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,4.558367637500001
1,2040-2059,4.9228813625
1,2060-2079,4.8804178062500005
1,2080-2099,4.81198718125
2,2020-2039,5.836299925000001
2,2040-2059,5.840595768750002
2,2060-2079,5.860215290625001
2,2080-2099,5.750236474999999
3,2020-2039,8.725959024999998
3,2040-2059,8.8743855125
3,2060-2079,8.777465875
3,2080-2099,8.820892293750001
4,2020-2039,12.988745843750001
4,2040-2059,13.3201205
4,2060-2079,13.1591508125
4,2080-2099,13.195867937499996
5,2020-2039,17.69606528125
5,2040-2059,17.970305062500003
5,2060-2079,18.04570565625
5,2080-2099,17.85206978125
6,2020-2039,21.958821375000007
6,2040-2059,22.046494374999998
6,2060-2079,22.1262551875
6,2080-2099,21.864073625000003
7,2020-2039,23.779570249999995
7,2040-2059,24.184048375
7,2060-2079,24.138392250000003
7,2080-2099,23.988647625
8,2020-2039,22.913742250000006
8,2040-2059,23.287223625
8,2060-2079,23.270479687499996
8,2080-2099,23.052069000000003
9,2020-2039,18.8037915625
9,2040-2059,19.223800625
9,2060-2079,19.1508119375
9,2080-2099,18.975474500000004
10,2020-2039,13.531800781250002
10,2040-2059,13.7211148125
10,2060-2079,13.743693062499998
10,2080-2099,13.520976437500002
11,2020-2039,8.617316356249999
11,2040-2059,8.750282462500001
11,2060-2079,8.890317081249998
11,2080-2099,8.749859537499999
12,2020-2039,5.769340562500001
12,2040-2059,5.706651250000001
12,2060-2079,5.8610016625
12,2080-2099,5.8436509625
