Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.54632443749999
1,2040-2059,28.778256125000002
1,2060-2079,28.756300875000004
1,2080-2099,28.779893374999997
2,2020-2039,30.668995000000002
2,2040-2059,30.853312625
2,2060-2079,30.915546375
2,2080-2099,30.87592368749999
3,2020-2039,32.047191187500005
3,2040-2059,32.2398859375
3,2060-2079,32.28472024999999
3,2080-2099,32.2081936875
4,2020-2039,31.666924062499998
4,2040-2059,31.789206625
4,2060-2079,31.777034937500005
4,2080-2099,31.756111249999993
5,2020-2039,30.4747759375
5,2040-2059,30.673189562500003
5,2060-2079,30.725011874999996
5,2080-2099,30.616029062499994
6,2020-2039,29.345018062500003
6,2040-2059,29.6055335
6,2060-2079,29.569819812500008
6,2080-2099,29.590596124999998
7,2020-2039,28.117943000000004
7,2040-2059,28.394998312499997
7,2060-2079,28.3612505625
7,2080-2099,28.422700374999998
8,2020-2039,28.1211850625
8,2040-2059,28.344695000000005
8,2060-2079,28.331384375000003
8,2080-2099,28.401410749999997
9,2020-2039,28.587110749999994
9,2040-2059,28.786638249999996
9,2060-2079,28.880633062500003
9,2080-2099,28.78425325
10,2020-2039,28.112616312500002
10,2040-2059,28.276375625000004
10,2060-2079,28.285822624999998
10,2080-2099,28.201034375000003
11,2020-2039,27.290297562499997
11,2040-2059,27.510300125
11,2060-2079,27.51422025
11,2080-2099,27.4630794375
12,2020-2039,27.242642749999998
12,2040-2059,27.465906187499996
12,2060-2079,27.4679078125
12,2080-2099,27.3928674375
