Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,24.6849084375
1,2040-2059,24.824406562499995
1,2060-2079,24.95079225
1,2080-2099,24.833585187500006
2,2020-2039,27.720768687499994
2,2040-2059,27.904940437500002
2,2060-2079,28.1111819375
2,2080-2099,27.846474875000006
3,2020-2039,32.5481220625
3,2040-2059,32.5367586875
3,2060-2079,32.728783937500005
3,2080-2099,32.5960205625
4,2020-2039,36.72665262499999
4,2040-2059,37.0125413125
4,2060-2079,36.9591275625
4,2080-2099,36.892936687500004
5,2020-2039,38.823922499999995
5,2040-2059,39.033416374999995
5,2060-2079,39.0598075625
5,2080-2099,39.046581249999996
6,2020-2039,36.871807125000004
6,2040-2059,37.241128999999994
6,2060-2079,37.4000915
6,2080-2099,37.2676698125
7,2020-2039,33.5876335625
7,2040-2059,33.8202668125
7,2060-2079,34.004599999999996
7,2080-2099,33.9230685
8,2020-2039,32.449418625
8,2040-2059,32.5969984375
8,2060-2079,32.604871
8,2080-2099,32.794001625
9,2020-2039,32.551663062500005
9,2040-2059,32.782977374999994
9,2060-2079,32.815931062500006
9,2080-2099,32.9334045
10,2020-2039,31.472140062500003
10,2040-2059,31.588268562500005
10,2060-2079,31.775450125
10,2080-2099,31.709238624999998
11,2020-2039,28.003004687500002
11,2040-2059,28.2275236875
11,2060-2079,28.398843187500006
11,2080-2099,28.213736812500002
12,2020-2039,24.687527499999998
12,2040-2059,25.04227425
12,2060-2079,25.107731375
12,2080-2099,24.919153937499996
