Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.182886
1,2040-2059,29.4972269375
1,2060-2079,29.4747966875
1,2080-2099,29.524344
2,2020-2039,29.719969437499998
2,2040-2059,30.001957124999997
2,2060-2079,30.034835124999994
2,2080-2099,30.01125825
3,2020-2039,30.352630249999997
3,2040-2059,30.7001759375
3,2060-2079,30.707567
3,2080-2099,30.656259437499994
4,2020-2039,30.885099999999994
4,2040-2059,31.199882562499997
4,2060-2079,31.1651326875
4,2080-2099,31.218039062499997
5,2020-2039,30.245819750000003
5,2040-2059,30.615329500000005
5,2060-2079,30.63785668749999
5,2080-2099,30.6410871875
6,2020-2039,29.060516187499996
6,2040-2059,29.413918874999997
6,2060-2079,29.35401775
6,2080-2099,29.395410500000004
7,2020-2039,28.8654204375
7,2040-2059,29.1681681875
7,2060-2079,29.115303812500002
7,2080-2099,29.16865175
8,2020-2039,29.10243225
8,2040-2059,29.391968125
8,2060-2079,29.353650687500004
8,2080-2099,29.3848235625
9,2020-2039,29.1321795
9,2040-2059,29.4784253125
9,2060-2079,29.404909500000002
9,2080-2099,29.458559062500004
10,2020-2039,29.1096721875
10,2040-2059,29.346893124999998
10,2060-2079,29.288867125
10,2080-2099,29.401726249999996
11,2020-2039,28.91787531250001
11,2040-2059,29.173772875000008
11,2060-2079,29.1237955
11,2080-2099,29.248010812500002
12,2020-2039,28.9680196875
12,2040-2059,29.255085625
12,2060-2079,29.173800437500006
12,2080-2099,29.244182625
