Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,22.801314437499997
1,2040-2059,23.0518508125
1,2060-2079,23.128505125
1,2080-2099,23.199622875000003
2,2020-2039,26.540596687499995
2,2040-2059,26.7134485
2,2060-2079,26.860254
2,2080-2099,26.917338374999996
3,2020-2039,31.282927375000003
3,2040-2059,31.4292225
3,2060-2079,31.5299155625
3,2080-2099,31.485672125
4,2020-2039,34.548419062499995
4,2040-2059,34.626885312499994
4,2060-2079,34.8719786875
4,2080-2099,34.815665875
5,2020-2039,33.60003725000001
5,2040-2059,33.7011105
5,2060-2079,34.17754275000001
5,2080-2099,33.82885950000001
6,2020-2039,30.529881000000003
6,2040-2059,30.794597187500003
6,2060-2079,30.855978250000003
6,2080-2099,30.68330025
7,2020-2039,29.412511437500005
7,2040-2059,29.4645861875
7,2060-2079,29.6041454375
7,2080-2099,29.444364062499996
8,2020-2039,29.137988749999998
8,2040-2059,29.364531749999998
8,2060-2079,29.3476054375
8,2080-2099,29.420849499999996
9,2020-2039,28.849771750000002
9,2040-2059,29.0560561875
9,2060-2079,29.056961499999996
9,2080-2099,29.087422000000004
10,2020-2039,27.4675663125
10,2040-2059,27.7136371875
10,2060-2079,27.7576094375
10,2080-2099,27.736963125000003
11,2020-2039,25.054515312499998
11,2040-2059,25.293747375
11,2060-2079,25.300397562499995
11,2080-2099,25.4396844375
12,2020-2039,22.380167750000002
12,2040-2059,22.786454875
12,2060-2079,22.646433562499997
12,2080-2099,22.8314750625
