Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,35.825847812499994
1,2040-2059,35.790600875
1,2060-2079,35.91080125
1,2080-2099,35.804993812499994
2,2020-2039,35.23808881250001
2,2040-2059,35.265156062500004
2,2060-2079,35.2798115625
2,2080-2099,35.209323812499996
3,2020-2039,33.719831375
3,2040-2059,33.8092464375
3,2060-2079,33.93459887499999
3,2080-2099,34.0289478125
4,2020-2039,31.481191749999997
4,2040-2059,31.610335125000002
4,2060-2079,31.6795380625
4,2080-2099,31.771941312499997
5,2020-2039,29.044067125
5,2040-2059,29.125591625000006
5,2060-2079,29.2820385
5,2080-2099,29.304596312500003
6,2020-2039,26.904010937499997
6,2040-2059,26.943305999999996
6,2060-2079,27.350024437500004
6,2080-2099,27.21840075
7,2020-2039,27.168074312499996
7,2040-2059,27.362184375
7,2060-2079,27.440748124999995
7,2080-2099,27.427257750000003
8,2020-2039,29.818857124999994
8,2040-2059,29.886224624999997
8,2060-2079,30.021617749999997
8,2080-2099,30.0398698125
9,2020-2039,32.390242875000006
9,2040-2059,32.785228874999994
9,2060-2079,32.794538
9,2080-2099,33.00293325
10,2020-2039,34.262730749999996
10,2040-2059,34.304036375
10,2060-2079,34.531462687499996
10,2080-2099,34.451108000000005
11,2020-2039,35.113232125
11,2040-2059,35.3021549375
11,2060-2079,35.136052875
11,2080-2099,35.325838125000004
12,2020-2039,35.448620312500005
12,2040-2059,35.5399788125
12,2060-2079,35.668996625
12,2080-2099,35.5999235625
