Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.533920125
1,2040-2059,28.749070375
1,2060-2079,28.7361756875
1,2080-2099,28.726776062500004
2,2020-2039,28.8277081875
2,2040-2059,29.000478
2,2060-2079,29.046846749999997
2,2080-2099,29.042953500000007
3,2020-2039,28.94467325
3,2040-2059,29.091943
3,2060-2079,29.13911525
3,2080-2099,29.150772625
4,2020-2039,28.775307125
4,2040-2059,28.924897375
4,2060-2079,28.9679119375
4,2080-2099,28.985562062500005
5,2020-2039,28.197637062500004
5,2040-2059,28.367904250000002
5,2060-2079,28.389543375000002
5,2080-2099,28.4019720625
6,2020-2039,27.412942500000003
6,2040-2059,27.602823125
6,2060-2079,27.557301499999998
6,2080-2099,27.6350913125
7,2020-2039,26.839303125
7,2040-2059,27.044045125
7,2060-2079,27.0193461875
7,2080-2099,27.054192624999995
8,2020-2039,26.649824125000002
8,2040-2059,26.839617312500003
8,2060-2079,26.78987075
8,2080-2099,26.804277125000002
9,2020-2039,26.727604562500005
9,2040-2059,26.9215174375
9,2060-2079,26.898993875000006
9,2080-2099,26.899147875
10,2020-2039,27.0543025625
10,2040-2059,27.227870625
10,2060-2079,27.225059125
10,2080-2099,27.217171687500002
11,2020-2039,27.501787687499995
11,2040-2059,27.7233335625
11,2060-2079,27.709842625000004
11,2080-2099,27.702771687499997
12,2020-2039,28.0503754375
12,2040-2059,28.228154375000003
12,2060-2079,28.24123275
12,2080-2099,28.209524874999996
