Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.154025750000002
1,2040-2059,25.352480375
1,2060-2079,25.418445500000004
1,2080-2099,25.377160375
2,2020-2039,24.8071670625
2,2040-2059,25.0053425
2,2060-2079,25.0849529375
2,2080-2099,25.035171437499997
3,2020-2039,24.836566874999995
3,2040-2059,25.033834750000004
3,2060-2079,25.111340687500004
3,2080-2099,25.05726425
4,2020-2039,25.182523249999992
4,2040-2059,25.412506062500007
4,2060-2079,25.467764250000002
4,2080-2099,25.406473
5,2020-2039,25.7654733125
5,2040-2059,25.938172937499996
5,2060-2079,26.0123049375
5,2080-2099,25.964328625
6,2020-2039,26.385104875
6,2040-2059,26.5556750625
6,2060-2079,26.636148499999997
6,2080-2099,26.5838163125
7,2020-2039,26.98142125
7,2040-2059,27.159032
7,2060-2079,27.229895562499998
7,2080-2099,27.15474225
8,2020-2039,27.468198749999996
8,2040-2059,27.653085375
8,2060-2079,27.703220875
8,2080-2099,27.6227623125
9,2020-2039,27.67156575
9,2040-2059,27.8543355625
9,2060-2079,27.9006651875
9,2080-2099,27.822960312499998
10,2020-2039,27.4725195
10,2040-2059,27.644460625000008
10,2060-2079,27.684769874999997
10,2080-2099,27.615383687499996
11,2020-2039,26.798988375
11,2040-2059,26.9752508125
11,2060-2079,27.014580437499998
11,2080-2099,26.952506375
12,2020-2039,25.914475875
12,2040-2059,26.0780468125
12,2060-2079,26.145056187500003
12,2080-2099,26.0628848125
