Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,9.138156881249998
1,2040-2059,9.1359279375
1,2060-2079,9.111519375
1,2080-2099,9.0471013125
2,2020-2039,9.001783043749999
2,2040-2059,8.987010225
2,2060-2079,8.897494475
2,2080-2099,8.818419093749998
3,2020-2039,9.47089121875
3,2040-2059,9.570469793750002
3,2060-2079,9.4852698125
3,2080-2099,9.42632519375
4,2020-2039,10.960726937499999
4,2040-2059,11.079890375
4,2060-2079,10.9495365375
4,2080-2099,10.91994459375
5,2020-2039,13.530972625
5,2040-2059,13.688117312499998
5,2060-2079,13.462944375
5,2080-2099,13.412347593749999
6,2020-2039,16.2462239375
6,2040-2059,16.470528093749998
6,2060-2079,16.423476812500002
6,2080-2099,16.261413687500003
7,2020-2039,17.950910312499996
7,2040-2059,18.368469218749997
7,2060-2079,18.228634375
7,2080-2099,18.19258625
8,2020-2039,18.056015312499998
8,2040-2059,18.2857753125
8,2060-2079,18.1557645625
8,2080-2099,18.057981875000003
9,2020-2039,16.336941500000002
9,2040-2059,16.4845861875
9,2060-2079,16.35768309375
9,2080-2099,16.46867840625
10,2020-2039,13.729018499999999
10,2040-2059,13.847373687499998
10,2060-2079,13.8626249375
10,2080-2099,13.639097999999999
11,2020-2039,11.2835679375
11,2040-2059,11.395359312500002
11,2060-2079,11.408652525000003
11,2080-2099,11.24566245625
12,2020-2039,9.85145400625
12,2040-2059,9.883037706249999
12,2060-2079,9.92839426875
12,2080-2099,9.858853206250002
