Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,26.100950375000004
1,2040-2059,26.3142348125
1,2060-2079,26.37081225
1,2080-2099,26.261310750000003
2,2020-2039,26.125252312500002
2,2040-2059,26.346224249999995
2,2060-2079,26.292699125
2,2080-2099,26.213086562499996
3,2020-2039,26.660110562499998
3,2040-2059,26.885817625000005
3,2060-2079,26.917870749999995
3,2080-2099,26.847931062499995
4,2020-2039,27.684107624999996
4,2040-2059,27.893992875
4,2060-2079,27.946855312500002
4,2080-2099,27.8777060625
5,2020-2039,28.600238250000004
5,2040-2059,28.781470374999998
5,2060-2079,28.859569312499993
5,2080-2099,28.788907250000005
6,2020-2039,29.407621562499997
6,2040-2059,29.61446968750001
6,2060-2079,29.661089750000002
6,2080-2099,29.6156738125
7,2020-2039,30.163698687500002
7,2040-2059,30.3336289375
7,2060-2079,30.339248499999997
7,2080-2099,30.313866250000004
8,2020-2039,30.32720175
8,2040-2059,30.481029999999997
8,2060-2079,30.508235562499998
8,2080-2099,30.514065437499998
9,2020-2039,29.855017062499996
9,2040-2059,30.0562269375
9,2060-2079,30.065543187499998
9,2080-2099,30.013830187499998
10,2020-2039,29.00283575
10,2040-2059,29.219793249999995
10,2060-2079,29.235757937499997
10,2080-2099,29.2006440625
11,2020-2039,27.9236303125
11,2040-2059,28.142661499999996
11,2060-2079,28.174180625
11,2080-2099,28.055083062500003
12,2020-2039,26.84166875
12,2040-2059,27.0610694375
12,2060-2079,27.0219434375
12,2080-2099,27.002211687500004
