Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.19887075
1,2040-2059,28.497593625
1,2060-2079,28.4478923125
1,2080-2099,28.3762614375
2,2020-2039,30.513850125
2,2040-2059,30.850965625
2,2060-2079,30.899077625
2,2080-2099,30.690801125
3,2020-2039,33.4804766875
3,2040-2059,33.702884187500004
3,2060-2079,33.7767060625
3,2080-2099,33.601857374999994
4,2020-2039,35.4224805
4,2040-2059,35.584548749999996
4,2060-2079,35.6844881875
4,2080-2099,35.574602312500005
5,2020-2039,36.721759187500005
5,2040-2059,37.02324906250001
5,2060-2079,37.142663875
5,2080-2099,36.981685750000004
6,2020-2039,36.98444725
6,2040-2059,37.175487875
6,2060-2079,37.153919875
6,2080-2099,37.28950293750001
7,2020-2039,35.11265675
7,2040-2059,35.3915514375
7,2060-2079,35.445344000000006
7,2080-2099,35.472019
8,2020-2039,34.1978189375
8,2040-2059,34.409384
8,2060-2079,34.443692937499996
8,2080-2099,34.5143294375
9,2020-2039,34.60329362499999
9,2040-2059,34.81539606250001
9,2060-2079,34.94087625
9,2080-2099,34.80827631249999
10,2020-2039,33.6457950625
10,2040-2059,33.945105562500004
10,2060-2079,33.88143375
10,2080-2099,33.7870395625
11,2020-2039,30.698805625
11,2040-2059,30.8736316875
11,2060-2079,30.890788562500003
11,2080-2099,30.817242124999996
12,2020-2039,28.322451125000004
12,2040-2059,28.590108562500003
12,2060-2079,28.565247875
12,2080-2099,28.4206859375
