Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,34.1488714375
1,2040-2059,34.397062437500004
1,2060-2079,34.360850812500004
1,2080-2099,34.2527005625
2,2020-2039,36.45445043749999
2,2040-2059,36.726211250000006
2,2060-2079,36.56527650000001
2,2080-2099,36.595336125
3,2020-2039,38.719446562499996
3,2040-2059,38.94919337499999
3,2060-2079,38.954513562500004
3,2080-2099,38.853515937500006
4,2020-2039,39.31971781250001
4,2040-2059,39.539742749999995
4,2060-2079,39.53204906249999
4,2080-2099,39.440675125
5,2020-2039,38.19989812499999
5,2040-2059,38.388633812500004
5,2060-2079,38.450307
5,2080-2099,38.4386133125
6,2020-2039,36.1567384375
6,2040-2059,36.374492562499995
6,2060-2079,36.535912624999995
6,2080-2099,36.43829443749999
7,2020-2039,34.073603500000004
7,2040-2059,34.3921046875
7,2060-2079,34.3974611875
7,2080-2099,34.4690460625
8,2020-2039,33.047400875
8,2040-2059,33.311878125
8,2060-2079,33.231337625
8,2080-2099,33.31206387500001
9,2020-2039,33.46612775
9,2040-2059,33.647474375
9,2060-2079,33.6604754375
9,2080-2099,33.73082631250001
10,2020-2039,34.923359375
10,2040-2059,35.079657437499996
10,2060-2079,35.1911313125
10,2080-2099,35.13534181250001
11,2020-2039,35.34110325
11,2040-2059,35.419955125
11,2060-2079,35.447169499999994
11,2080-2099,35.4122925625
12,2020-2039,33.9431670625
12,2040-2059,34.176619624999994
12,2060-2079,34.0761940625
12,2080-2099,34.026132062500004
