Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,2.7297186143749994
1,2040-2059,3.20950348125
1,2060-2079,3.1635049025
1,2080-2099,3.0490627833749997
2,2020-2039,4.28580725
2,2040-2059,4.14381951875
2,2060-2079,4.4292830018750005
2,2080-2099,4.256932985000001
3,2020-2039,8.089288125
3,2040-2059,8.288897275
3,2060-2079,8.26112280625
3,2080-2099,8.19680284375
4,2020-2039,13.759330250000001
4,2040-2059,14.140525999999998
4,2060-2079,14.069140312499998
4,2080-2099,13.959798187499999
5,2020-2039,19.375200125000003
5,2040-2059,19.54059078125
5,2060-2079,19.805694749999997
5,2080-2099,19.5579506875
6,2020-2039,23.913001625
6,2040-2059,24.1135895
6,2060-2079,24.1432105
6,2080-2099,23.995604062500004
7,2020-2039,25.791385999999996
7,2040-2059,26.113412937499998
7,2060-2079,26.148815125000006
7,2080-2099,26.022317562500007
8,2020-2039,24.42313574999999
8,2040-2059,24.743741250000003
8,2060-2079,24.709854875000005
8,2080-2099,24.665240875
9,2020-2039,19.595322375000002
9,2040-2059,19.94648215625
9,2060-2079,19.9135850625
9,2080-2099,19.571447624999998
10,2020-2039,13.485016875
10,2040-2059,13.605193218750003
10,2060-2079,13.654055312499999
10,2080-2099,13.5390395625
11,2020-2039,7.69629403125
11,2040-2059,7.837503599999999
11,2060-2079,7.977350831250001
11,2080-2099,7.917531287499998
12,2020-2039,4.29615309375
12,2040-2059,4.15949778375
12,2060-2079,4.362881276875
12,2080-2099,4.41771845
