Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,16.106142093749995
1,2040-2059,16.613022125
1,2060-2079,16.5367579375
1,2080-2099,16.538926687500002
2,2020-2039,18.798409124999996
2,2040-2059,19.1846065
2,2060-2079,19.049227875000003
2,2080-2099,19.108846437500002
3,2020-2039,22.146115875
3,2040-2059,22.4347483125
3,2060-2079,22.596043437499997
3,2080-2099,22.465272937499996
4,2020-2039,25.380286124999998
4,2040-2059,25.7248713125
4,2060-2079,25.771189937499997
4,2080-2099,25.6743991875
5,2020-2039,29.035660124999996
5,2040-2059,29.3279410625
5,2060-2079,29.712052625000005
5,2080-2099,29.405673374999996
6,2020-2039,33.3779286875
6,2040-2059,33.616764875
6,2060-2079,33.57334356250001
6,2080-2099,33.69004325
7,2020-2039,37.215097812500005
7,2040-2059,37.520402187500004
7,2060-2079,37.47220287500001
7,2080-2099,37.441784125000005
8,2020-2039,36.964077249999995
8,2040-2059,37.311379
8,2060-2079,37.26920831249999
8,2080-2099,37.348479812499995
9,2020-2039,32.693204125
9,2040-2059,33.2149021875
9,2060-2079,32.9723935
9,2080-2099,32.888562500000006
10,2020-2039,26.5551969375
10,2040-2059,26.7840400625
10,2060-2079,26.834351062499998
10,2080-2099,26.678296562499998
11,2020-2039,20.626875562500004
11,2040-2059,20.76638675
11,2060-2079,20.949805312500004
11,2080-2099,20.816100562499997
12,2020-2039,16.725636625
12,2040-2059,17.0877598125
12,2060-2079,17.02154725
12,2080-2099,16.89593553125
