Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.6569953125
1,2040-2059,29.892023437500004
1,2060-2079,29.9986585625
1,2080-2099,30.028419437499995
2,2020-2039,30.291297999999998
2,2040-2059,30.486586875
2,2060-2079,30.5995268125
2,2080-2099,30.623017375000007
3,2020-2039,30.5488121875
3,2040-2059,30.794377250000004
3,2060-2079,30.9630928125
3,2080-2099,30.903347625000002
4,2020-2039,30.484161374999996
4,2040-2059,30.634956499999998
4,2060-2079,30.7845308125
4,2080-2099,30.863281125000004
5,2020-2039,29.499757
5,2040-2059,29.734761562500005
5,2060-2079,29.871706437500002
5,2080-2099,29.882226624999994
6,2020-2039,28.777363875
6,2040-2059,28.9949466875
6,2060-2079,29.077174499999998
6,2080-2099,29.107479375000004
7,2020-2039,28.762961625000003
7,2040-2059,28.987141812500006
7,2060-2079,29.0361200625
7,2080-2099,29.068101312499998
8,2020-2039,28.822123749999996
8,2040-2059,29.021556625
8,2060-2079,29.0991349375
8,2080-2099,29.097632937500002
9,2020-2039,28.687292187500002
9,2040-2059,28.919942375000005
9,2060-2079,28.94742825
9,2080-2099,28.982064937499995
10,2020-2039,28.603634875
10,2040-2059,28.781881937500003
10,2060-2079,28.8123979375
10,2080-2099,28.900404687500004
11,2020-2039,28.706810562499996
11,2040-2059,28.898564187499996
11,2060-2079,28.9256079375
11,2080-2099,28.983101874999996
12,2020-2039,29.093903374999996
12,2040-2059,29.290555437499997
12,2060-2079,29.333467562499997
12,2080-2099,29.3753573125
