Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,20.135839500000003
1,2040-2059,20.317232187499997
1,2060-2079,20.307918499999996
1,2080-2099,20.23045025
2,2020-2039,21.8396014375
2,2040-2059,22.044912375000003
2,2060-2079,22.114289812499997
2,2080-2099,21.93139975
3,2020-2039,24.680131437500002
3,2040-2059,24.852813937500002
3,2060-2079,24.983000562500003
3,2080-2099,24.790216625000003
4,2020-2039,27.828462687499997
4,2040-2059,28.091558687499997
4,2060-2079,28.189402062499994
4,2080-2099,28.052731
5,2020-2039,29.9895046875
5,2040-2059,30.2561925
5,2060-2079,30.419704937499993
5,2080-2099,30.231667812499996
6,2020-2039,31.278423437500003
6,2040-2059,31.422442750000005
6,2060-2079,31.557042937499997
6,2080-2099,31.497769000000005
7,2020-2039,31.493060562500006
7,2040-2059,31.690542625000003
7,2060-2079,31.793877562500004
7,2080-2099,31.720382125
8,2020-2039,31.111370250000004
8,2040-2059,31.316333874999994
8,2060-2079,31.311971499999995
8,2080-2099,31.272726687500008
9,2020-2039,29.172434500000005
9,2040-2059,29.275173812499997
9,2060-2079,29.342853374999997
9,2080-2099,29.346813375000004
10,2020-2039,26.0253970625
10,2040-2059,26.2431741875
10,2060-2079,26.322613875000005
10,2080-2099,26.210914312499998
11,2020-2039,22.8710579375
11,2040-2059,23.063922375000004
11,2060-2079,23.051886750000005
11,2080-2099,22.974945499999997
12,2020-2039,20.448786625000004
12,2040-2059,20.506984375000002
12,2060-2079,20.5159009375
12,2080-2099,20.57038925
