Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,11.140788312500002
1,2040-2059,11.50930828125
1,2060-2079,11.4341848125
1,2080-2099,11.401130812500002
2,2020-2039,11.717318312500002
2,2040-2059,12.0548764375
2,2060-2079,12.047638437500002
2,2080-2099,12.022374375
3,2020-2039,13.81422446875
3,2040-2059,14.10237665625
3,2060-2079,14.116096718749999
3,2080-2099,14.18372834375
4,2020-2039,17.06050565625
4,2040-2059,17.3739155
4,2060-2079,17.32736384375
4,2080-2099,17.322255875000003
5,2020-2039,21.246432374999998
5,2040-2059,21.596637124999997
5,2060-2079,21.591955
5,2080-2099,21.548503000000004
6,2020-2039,26.026661812500002
6,2040-2059,26.407459375000002
6,2060-2079,26.271608999999994
6,2080-2099,26.302853250000002
7,2020-2039,29.593960562499998
7,2040-2059,29.940697375
7,2060-2079,29.822750187500002
7,2080-2099,29.775085187500004
8,2020-2039,29.626839562500003
8,2040-2059,29.9851608125
8,2060-2079,29.9829225625
8,2080-2099,29.856945375000002
9,2020-2039,25.262891875
9,2040-2059,25.775207875
9,2060-2079,25.724964312500003
9,2080-2099,25.459012749999996
10,2020-2039,19.942283937499997
10,2040-2059,20.131761374999996
10,2060-2079,20.145405062500004
10,2080-2099,20.098591125
11,2020-2039,15.424443375000001
11,2040-2059,15.623997625
11,2060-2079,15.6062164375
11,2080-2099,15.681686000000003
12,2020-2039,12.5037029375
12,2040-2059,12.699151593749999
12,2060-2079,12.680505718750002
12,2080-2099,12.71481396875
