Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.0889288125
1,2040-2059,28.297749812499998
1,2060-2079,28.3208665625
1,2080-2099,28.258272375
2,2020-2039,28.1229873125
2,2040-2059,28.3205331875
2,2060-2079,28.298203312499997
2,2080-2099,28.285692249999997
3,2020-2039,28.010203187499997
3,2040-2059,28.2066354375
3,2060-2079,28.187111750000003
3,2080-2099,28.127546312499998
4,2020-2039,27.717637
4,2040-2059,27.931528937499998
4,2060-2079,27.9455261875
4,2080-2099,27.910117562499998
5,2020-2039,27.18404175
5,2040-2059,27.3857183125
5,2060-2079,27.40974
5,2080-2099,27.350648812500005
6,2020-2039,26.6831895
6,2040-2059,26.863563125
6,2060-2079,26.887823437500003
6,2080-2099,26.850082625000002
7,2020-2039,26.54894075
7,2040-2059,26.748464749999997
7,2060-2079,26.791550875
7,2080-2099,26.717376875
8,2020-2039,27.004556250000007
8,2040-2059,27.203476625
8,2060-2079,27.2272551875
8,2080-2099,27.1730895
9,2020-2039,27.575652500000004
9,2040-2059,27.79372675
9,2060-2079,27.848639
9,2080-2099,27.795057624999995
10,2020-2039,27.963099312500002
10,2040-2059,28.17684525
10,2060-2079,28.222060437499998
10,2080-2099,28.13829525
11,2020-2039,28.046037687500004
11,2040-2059,28.259656687499994
11,2060-2079,28.291809875
11,2080-2099,28.248940125
12,2020-2039,28.045339374999998
12,2040-2059,28.270733062500003
12,2060-2079,28.27039225
12,2080-2099,28.256615562500002
