Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.993386625
1,2040-2059,28.143254875000004
1,2060-2079,28.1777958125
1,2080-2099,28.189051437499998
2,2020-2039,27.763020062499997
2,2040-2059,27.922909875000002
2,2060-2079,27.954418187499996
2,2080-2099,27.9692463125
3,2020-2039,27.834962625000006
3,2040-2059,28.002216500000007
3,2060-2079,28.021229187499994
3,2080-2099,28.0402135625
4,2020-2039,28.0347504375
4,2040-2059,28.210897687499997
4,2060-2079,28.222120750000006
4,2080-2099,28.241396
5,2020-2039,28.30278868749999
5,2040-2059,28.47452525
5,2060-2079,28.478424812500005
5,2080-2099,28.4799250625
6,2020-2039,28.535970062500006
6,2040-2059,28.686083437500002
6,2060-2079,28.707012750000004
6,2080-2099,28.7255299375
7,2020-2039,28.6731193125
7,2040-2059,28.836095312500003
7,2060-2079,28.851718187499998
7,2080-2099,28.8799605625
8,2020-2039,28.801226250000003
8,2040-2059,28.978889750000004
8,2060-2079,28.9889649375
8,2080-2099,29.01366175
9,2020-2039,28.8737515
9,2040-2059,29.0844219375
9,2060-2079,29.055932062500002
9,2080-2099,29.060426875
10,2020-2039,28.870031625000003
10,2040-2059,29.026473562499994
10,2060-2079,29.034306374999993
10,2080-2099,29.05157825
11,2020-2039,28.744241437500005
11,2040-2059,28.911483999999998
11,2060-2079,28.910500125000002
11,2080-2099,28.909439749999997
12,2020-2039,28.430723312500003
12,2040-2059,28.598573687500004
12,2060-2079,28.598043562500003
12,2080-2099,28.616400499999997
