Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,24.5054265
1,2040-2059,24.691839874999996
1,2060-2079,24.677502937500005
1,2080-2099,24.6702799375
2,2020-2039,26.4797265
2,2040-2059,26.770704375
2,2060-2079,26.751518812500002
2,2080-2099,26.671332499999995
3,2020-2039,29.596709687500002
3,2040-2059,29.738791874999993
3,2060-2079,29.837961062499996
3,2080-2099,29.7711798125
4,2020-2039,32.414311
4,2040-2059,32.55979125
4,2060-2079,32.6493365625
4,2080-2099,32.603435812499995
5,2020-2039,34.93638256250001
5,2040-2059,35.223233625
5,2060-2079,35.283008875
5,2080-2099,35.183691124999996
6,2020-2039,36.67789743749999
6,2040-2059,36.838440500000004
6,2060-2079,36.8581349375
6,2080-2099,36.909912999999996
7,2020-2039,35.210407687499995
7,2040-2059,35.476050625
7,2060-2079,35.52043325
7,2080-2099,35.527556374999996
8,2020-2039,34.271255375
8,2040-2059,34.4581485
8,2060-2079,34.3879385625
8,2080-2099,34.490531125
9,2020-2039,33.85755987500001
9,2040-2059,34.067813
9,2060-2079,34.0607535625
9,2080-2099,33.951204437499996
10,2020-2039,31.52662725
10,2040-2059,31.760413562500005
10,2060-2079,31.692581625000003
10,2080-2099,31.620052375
11,2020-2039,28.148624874999996
11,2040-2059,28.307697875
11,2060-2079,28.275132687500005
11,2080-2099,28.276439874999994
12,2020-2039,25.083927
12,2040-2059,25.2874613125
12,2060-2079,25.35431875
12,2080-2099,25.222292999999997
