Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,15.435931249999998
1,2040-2059,15.821544499999998
1,2060-2079,15.741134999999998
1,2080-2099,15.694759187499999
2,2020-2039,16.4725674375
2,2040-2059,16.749828124999997
2,2060-2079,16.6562256875
2,2080-2099,16.671888625
3,2020-2039,18.829358875
3,2040-2059,19.212519125
3,2060-2079,19.206170062500004
3,2080-2099,19.1864289375
4,2020-2039,22.079948937500003
4,2040-2059,22.29420925
4,2060-2079,22.354304375000005
4,2080-2099,22.256084937500002
5,2020-2039,25.6245676875
5,2040-2059,25.9574248125
5,2060-2079,25.921195625
5,2080-2099,25.783952750000005
6,2020-2039,29.616819937499997
6,2040-2059,29.978192437500002
6,2060-2079,29.9255235
6,2080-2099,29.8366091875
7,2020-2039,32.4517320625
7,2040-2059,32.7394901875
7,2060-2079,32.6731156875
7,2080-2099,32.562109750000005
8,2020-2039,32.875860875
8,2040-2059,33.21987331249999
8,2060-2079,33.1720911875
8,2080-2099,33.148369562499994
9,2020-2039,30.423581562499997
9,2040-2059,30.833565562500006
9,2060-2079,30.7582056875
9,2080-2099,30.71052225
10,2020-2039,25.852352624999995
10,2040-2059,26.224541937500003
10,2060-2079,26.015361625
10,2080-2099,26.1188183125
11,2020-2039,20.7680035625
11,2040-2059,21.0564584375
11,2060-2079,20.8918029375
11,2080-2099,21.079935875000004
12,2020-2039,16.785164875
12,2040-2059,17.159972812499998
12,2060-2079,17.051287375
12,2080-2099,17.02105975
