Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,12.458271187500001
1,2040-2059,12.918079656249999
1,2060-2079,12.77530634375
1,2080-2099,12.69628821875
2,2020-2039,14.7522711875
2,2040-2059,15.1085145
2,2060-2079,15.004392625000001
2,2080-2099,14.967417249999997
3,2020-2039,18.8863015625
3,2040-2059,19.2884036875
3,2060-2079,19.276330187500005
3,2080-2099,19.213800062500002
4,2020-2039,23.688407125
4,2040-2059,23.865689749999998
4,2060-2079,24.034533624999998
4,2080-2099,23.7985588125
5,2020-2039,28.678453437500004
5,2040-2059,29.122489562499993
5,2060-2079,29.01789925
5,2080-2099,28.937270062499998
6,2020-2039,34.422801875
6,2040-2059,34.7699940625
6,2060-2079,34.7358953125
6,2080-2099,34.673558375
7,2020-2039,38.447945
7,2040-2059,38.663456875
7,2060-2079,38.566768812499994
7,2080-2099,38.6509745
8,2020-2039,38.3244569375
8,2040-2059,38.68204406249999
8,2060-2079,38.6533776875
8,2080-2099,38.561226999999995
9,2020-2039,33.660396750000004
9,2040-2059,34.119494374999995
9,2060-2079,34.05433856249999
9,2080-2099,33.959149562499995
10,2020-2039,26.235101562500002
10,2040-2059,26.723348562500004
10,2060-2079,26.46039725
10,2080-2099,26.543802687500005
11,2020-2039,18.823066375
11,2040-2059,19.050632249999996
11,2060-2079,18.905369125
11,2080-2099,19.13439925
12,2020-2039,13.520798250000002
12,2040-2059,13.964476593749998
12,2060-2079,13.838075124999998
12,2080-2099,13.830902125
