Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-4.369747970625
1,2040-2059,-3.890992846875
1,2060-2079,-3.0599247756250003
1,2080-2099,-2.514032299375
2,2020-2039,-2.6022598600000006
2,2040-2059,-1.9954037456249998
2,2060-2079,-1.2805464593749998
2,2080-2099,-0.44299064374999975
3,2020-2039,1.611195945875
3,2040-2059,2.2070702475
3,2060-2079,3.0569273312499994
3,2080-2099,3.71116235625
4,2020-2039,7.068082743750001
4,2040-2059,7.4361453937499995
4,2060-2079,8.304981871874999
4,2080-2099,9.013823437500001
5,2020-2039,12.469296531249999
5,2040-2059,13.019870156249999
5,2060-2079,13.6596335
5,2080-2099,14.28648225
6,2020-2039,17.124766625000003
6,2040-2059,17.594307687500002
6,2060-2079,18.5177785625
6,2080-2099,19.314116500000004
7,2020-2039,19.398557375
7,2040-2059,19.884818875
7,2060-2079,20.9174383125
7,2080-2099,21.7037536875
8,2020-2039,18.236349375
8,2040-2059,18.901928874999996
8,2060-2079,19.8451485625
8,2080-2099,20.5911765
9,2020-2039,13.685488031249996
9,2040-2059,14.433537968749997
9,2060-2079,15.197963187500003
9,2080-2099,16.07373121875
10,2020-2039,7.851105074999999
10,2040-2059,8.521440143749999
10,2060-2079,9.3319831
10,2080-2099,9.998869468750001
11,2020-2039,1.8820561325
11,2040-2059,2.3024254374999997
11,2060-2079,3.153135828750001
11,2080-2099,3.81495740375
12,2020-2039,-2.8784307093750003
12,2040-2059,-2.348817263625
12,2060-2079,-1.3037488687500005
12,2080-2099,-0.8523484793750001
