Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-9.811291987499999
1,2040-2059,-9.181701587499997
1,2060-2079,-8.39938078125
1,2080-2099,-7.656891661874999
2,2020-2039,-7.78341121875
2,2040-2059,-7.0840267812499995
2,2060-2079,-6.241838397499999
2,2080-2099,-5.721798437624999
3,2020-2039,-1.9577459012500003
3,2040-2059,-1.3407408352499999
3,2060-2079,-0.7971924037500001
3,2080-2099,-0.141314424125
4,2020-2039,4.78644005
4,2040-2059,5.312674075
4,2060-2079,5.70538273125
4,2080-2099,6.5056797218749995
5,2020-2039,10.752620750000002
5,2040-2059,11.333240374999999
5,2060-2079,11.894063556250002
5,2080-2099,12.498405968750001
6,2020-2039,16.008049468750002
6,2040-2059,16.381413093749998
6,2060-2079,17.142900437499996
6,2080-2099,17.816344437499996
7,2020-2039,19.756116562499997
7,2040-2059,20.142485187499997
7,2060-2079,21.0178423125
7,2080-2099,21.6679765
8,2020-2039,19.9346601875
8,2040-2059,20.358882812500003
8,2060-2079,21.218175499999997
8,2080-2099,21.9026799375
9,2020-2039,14.699024625000002
9,2040-2059,15.33837675
9,2060-2079,16.117372343750002
9,2080-2099,16.814531468749998
10,2020-2039,7.58186355625
10,2040-2059,8.176054803124998
10,2060-2079,8.719222981249999
10,2080-2099,9.57421709375
11,2020-2039,0.25964339687500004
11,2040-2059,0.6935890398749996
11,2060-2079,1.3468460374999998
11,2080-2099,2.15460674375
12,2020-2039,-6.529663575
12,2040-2059,-5.77679076125
12,2060-2079,-5.096365325
12,2080-2099,-4.1405358281249995
