Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,26.252175437500004
1,2040-2059,26.607612906250008
1,2060-2079,27.013234999999998
1,2080-2099,27.427976187499993
2,2020-2039,26.733436500000003
2,2040-2059,27.06074165625
2,2060-2079,27.493663312499997
2,2080-2099,27.949002593750002
3,2020-2039,26.698995593750002
3,2040-2059,27.019055249999994
3,2060-2079,27.43092153125
3,2080-2099,27.879968250000005
4,2020-2039,26.01682353125
4,2040-2059,26.285076312500006
4,2060-2079,26.70219778125
4,2080-2099,27.180854937499994
5,2020-2039,24.646495624999996
5,2040-2059,24.964513968749998
5,2060-2079,25.355948906249996
5,2080-2099,25.812773468750006
6,2020-2039,23.228659656249995
6,2040-2059,23.541327625000005
6,2060-2079,23.950905875000004
6,2080-2099,24.354868406249995
7,2020-2039,22.166446781249995
7,2040-2059,22.45986153125
7,2060-2079,22.85528284374999
7,2080-2099,23.27285571874999
8,2020-2039,21.62350465624999
8,2040-2059,21.934509750000004
8,2060-2079,22.3007349375
8,2080-2099,22.671195687499996
9,2020-2039,21.69985340625
9,2040-2059,21.993594437500004
9,2060-2079,22.34323975000001
9,2080-2099,22.730646624999995
10,2020-2039,22.394847187499995
10,2040-2059,22.697100375
10,2060-2079,23.051251249999996
10,2080-2099,23.43771596875
11,2020-2039,23.75962946875
11,2040-2059,24.069543593749994
11,2060-2079,24.4687545625
11,2080-2099,24.865196937500006
12,2020-2039,25.266319499999994
12,2040-2059,25.575541437500004
12,2060-2079,25.98715440625
12,2080-2099,26.40440515625
