Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.609999687500007
1,2040-2059,27.984309749999998
1,2060-2079,28.396578437499997
1,2080-2099,28.820789062500005
2,2020-2039,27.474542374999995
2,2040-2059,27.839506625000002
2,2060-2079,28.2741354375
2,2080-2099,28.6955051875
3,2020-2039,27.577376812500006
3,2040-2059,27.918070812499998
3,2060-2079,28.3281713125
3,2080-2099,28.767672749999996
4,2020-2039,27.698601999999998
4,2040-2059,28.083971124999998
4,2060-2079,28.48401725
4,2080-2099,28.927765750000002
5,2020-2039,27.871166374999994
5,2040-2059,28.247444250000004
5,2060-2079,28.646527499999998
5,2080-2099,29.100350999999996
6,2020-2039,27.995040249999995
6,2040-2059,28.383799749999994
6,2060-2079,28.766708187499997
6,2080-2099,29.2289331875
7,2020-2039,28.052323437500007
7,2040-2059,28.413843000000004
7,2060-2079,28.776708625
7,2080-2099,29.229638062499994
8,2020-2039,28.0790679375
8,2040-2059,28.443319750000004
8,2060-2079,28.8112510625
8,2080-2099,29.2398175
9,2020-2039,28.112182625
9,2040-2059,28.478209874999997
9,2060-2079,28.879840499999997
9,2080-2099,29.2881174375
10,2020-2039,28.123003562500003
10,2040-2059,28.493878125
10,2060-2079,28.883740999999997
10,2080-2099,29.310890250000003
11,2020-2039,28.0736439375
11,2040-2059,28.4501834375
11,2060-2079,28.850838125
11,2080-2099,29.268690062500003
12,2020-2039,27.916958687499996
12,2040-2059,28.2628810625
12,2060-2079,28.677310312499998
12,2080-2099,29.1108693125
