Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.156657374999995
1,2040-2059,23.566607187500004
1,2060-2079,24.063705937499996
1,2080-2099,24.603507875000002
2,2020-2039,23.016624812499995
2,2040-2059,23.43364325
2,2060-2079,23.9636395625
2,2080-2099,24.456764874999998
3,2020-2039,22.521328062499997
3,2040-2059,22.935514249999997
3,2060-2079,23.432861687499997
3,2080-2099,23.878107999999997
4,2020-2039,21.2213525625
4,2040-2059,21.6969811875
4,2060-2079,22.244578062500004
4,2080-2099,22.748927750000004
5,2020-2039,18.9559419375
5,2040-2059,19.472691812500003
5,2060-2079,20.0114349375
5,2080-2099,20.555570999999993
6,2020-2039,16.837960187500002
6,2040-2059,17.3435399375
6,2060-2079,17.888645625
6,2080-2099,18.503844625
7,2020-2039,16.12890209375
7,2040-2059,16.587586875
7,2060-2079,17.1262638125
7,2080-2099,17.682862437500003
8,2020-2039,16.8240591875
8,2040-2059,17.26567509375
8,2060-2079,17.818463375
8,2080-2099,18.35927525
9,2020-2039,18.701734125
9,2040-2059,19.11776
9,2060-2079,19.649388875000003
9,2080-2099,20.219313375000002
10,2020-2039,20.8645901875
10,2040-2059,21.418177937500005
10,2060-2079,21.904720687500003
10,2080-2099,22.562019749999997
11,2020-2039,22.3042583125
11,2040-2059,22.822736937499997
11,2060-2079,23.451951625
11,2080-2099,24.13156375
12,2020-2039,22.887517000000003
12,2040-2059,23.37626975
12,2060-2079,23.92336225
12,2080-2099,24.5348945625
