Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.300662937500007
1,2040-2059,27.649074656249997
1,2060-2079,28.099085000000006
1,2080-2099,28.55669690625
2,2020-2039,27.507093499999993
2,2040-2059,27.847821093750003
2,2060-2079,28.276510468749997
2,2080-2099,28.760599875000004
3,2020-2039,27.854853937499993
3,2040-2059,28.19634587500001
3,2060-2079,28.619211218750007
3,2080-2099,29.105691593750002
4,2020-2039,28.040712093750003
4,2040-2059,28.40380559375
4,2060-2079,28.804160062500003
4,2080-2099,29.280892812500007
5,2020-2039,27.52921778124999
5,2040-2059,27.8545360625
5,2060-2079,28.24532328125
5,2080-2099,28.73954453125
6,2020-2039,26.44204128125
6,2040-2059,26.750950062499992
6,2060-2079,27.151791562499998
6,2080-2099,27.66585328125
7,2020-2039,25.47526384375
7,2040-2059,25.80488178125
7,2060-2079,26.195729937499994
7,2080-2099,26.707048875
8,2020-2039,25.09165743749999
8,2040-2059,25.43837728125
8,2060-2079,25.828074125000004
8,2080-2099,26.300383781249998
9,2020-2039,25.332054687499998
9,2040-2059,25.664316375000002
9,2060-2079,26.041339812500002
9,2080-2099,26.524191124999998
10,2020-2039,25.9647310625
10,2040-2059,26.307656937499996
10,2060-2079,26.681416062500002
10,2080-2099,27.14951521875
11,2020-2039,26.773499843749995
11,2040-2059,27.082346531250007
11,2060-2079,27.474568531250004
11,2080-2099,27.932328968749996
12,2020-2039,27.243771218750002
12,2040-2059,27.57460631249999
12,2060-2079,27.977814906250007
12,2080-2099,28.424830749999998
