Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,15.110836187499999
1,2040-2059,15.713273749999999
1,2060-2079,16.109841343750002
1,2080-2099,16.8505313125
2,2020-2039,15.147454593749998
2,2040-2059,15.58120603125
2,2060-2079,16.135796375
2,2080-2099,16.782682750000003
3,2020-2039,14.186529562499999
3,2040-2059,14.6473513125
3,2060-2079,15.14911603125
3,2080-2099,15.804723687500001
4,2020-2039,11.3199328875
4,2040-2059,11.810702625
4,2060-2079,12.36598665625
4,2080-2099,13.164473062499999
5,2020-2039,7.008179149999998
5,2040-2059,7.492123175
5,2060-2079,8.101543275
5,2080-2099,8.85857839375
6,2020-2039,3.8748514606249995
6,2040-2059,4.53897892125
6,2060-2079,4.927344293749999
6,2080-2099,5.6230357518749985
7,2020-2039,3.3831855437500002
7,2040-2059,3.90633758625
7,2060-2079,4.487227823124999
7,2080-2099,5.1349550937499995
8,2020-2039,5.09336090625
8,2040-2059,5.237704331250001
8,2060-2079,5.886323868750001
8,2080-2099,6.625044460000001
9,2020-2039,7.69622601375
9,2040-2059,8.1844247925
9,2060-2079,8.83516753125
9,2080-2099,9.4842047375
10,2020-2039,10.21445490625
10,2040-2059,10.747041656250003
10,2060-2079,11.419801825
10,2080-2099,12.165975375000002
11,2020-2039,12.101247625000001
11,2040-2059,12.660734062500003
11,2060-2079,13.36864828125
11,2080-2099,14.003755937499998
12,2020-2039,13.936724799999999
12,2040-2059,14.52781809375
12,2060-2079,15.043315687499998
12,2080-2099,15.631676250000002
