Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.641920874999997
1,2040-2059,23.9916200625
1,2060-2079,24.383590812499996
1,2080-2099,24.853070625
2,2020-2039,23.327572874999998
2,2040-2059,23.703425874999997
2,2060-2079,24.085620437500005
2,2080-2099,24.510480125
3,2020-2039,23.394857625000007
3,2040-2059,23.772260312500002
3,2060-2079,24.14191575
3,2080-2099,24.569035874999994
4,2020-2039,23.829902125
4,2040-2059,24.181719000000005
4,2060-2079,24.526935437499997
4,2080-2099,24.990989375
5,2020-2039,24.5108538125
5,2040-2059,24.832247562500005
5,2060-2079,25.200206937500003
5,2080-2099,25.664862625
6,2020-2039,25.2233531875
6,2040-2059,25.5581760625
6,2060-2079,25.907260937500002
6,2080-2099,26.405272437499995
7,2020-2039,25.778872500000002
7,2040-2059,26.109452750000003
7,2060-2079,26.497240312499994
7,2080-2099,26.972218062500005
8,2020-2039,26.142608875
8,2040-2059,26.502883562499996
8,2060-2079,26.9065754375
8,2080-2099,27.3940836875
9,2020-2039,26.215864125
9,2040-2059,26.579435625
9,2060-2079,27.007378062500003
9,2080-2099,27.508216312500004
10,2020-2039,25.926316437500002
10,2040-2059,26.269290625000004
10,2060-2079,26.698033625000004
10,2080-2099,27.1840345625
11,2020-2039,25.224625125000003
11,2040-2059,25.5704031875
11,2060-2079,26.0032904375
11,2080-2099,26.474835875
12,2020-2039,24.350922312500003
12,2040-2059,24.711085562499996
12,2060-2079,25.108750375
12,2080-2099,25.578317500000004
