Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.343287375
1,2040-2059,27.69200875
1,2060-2079,28.021720875
1,2080-2099,28.352697250000002
2,2020-2039,27.871262687500003
2,2040-2059,28.206787187499998
2,2060-2079,28.532291125
2,2080-2099,28.915482625000006
3,2020-2039,27.921732374999998
3,2040-2059,28.2605288125
3,2060-2079,28.595130374999997
3,2080-2099,29.003349375000003
4,2020-2039,27.3370621875
4,2040-2059,27.709210249999995
4,2060-2079,28.067727625000003
4,2080-2099,28.481278250000003
5,2020-2039,26.205021187499998
5,2040-2059,26.554420750000002
5,2060-2079,26.896086625000006
5,2080-2099,27.373780500000002
6,2020-2039,24.986068125000003
6,2040-2059,25.244097312500003
6,2060-2079,25.5944770625
6,2080-2099,26.085622875000002
7,2020-2039,24.016967375
7,2040-2059,24.258752812500003
7,2060-2079,24.616609499999996
7,2080-2099,25.099602374999996
8,2020-2039,23.5946236875
8,2040-2059,23.8497889375
8,2060-2079,24.218651687499996
8,2080-2099,24.665228749999997
9,2020-2039,23.755463624999997
9,2040-2059,24.037347375000003
9,2060-2079,24.400535687500007
9,2080-2099,24.836251312499996
10,2020-2039,24.416279625
10,2040-2059,24.708750624999993
10,2060-2079,25.083202999999997
10,2080-2099,25.461413
11,2020-2039,25.396072312500007
11,2040-2059,25.712231687499997
11,2060-2079,26.06832125
11,2080-2099,26.464140374999996
12,2020-2039,26.48774075
12,2040-2059,26.809420250000002
12,2060-2079,27.138418750000003
12,2080-2099,27.542975999999996
