Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-3.0345343281250003
1,2040-2059,-2.100427611875
1,2060-2079,-1.6293122306874999
1,2080-2099,-1.063076164375
2,2020-2039,-2.2933481249999996
2,2040-2059,-1.6866582208125
2,2060-2079,-0.8518568401875001
2,2080-2099,-0.5359388118749998
3,2020-2039,0.8614162712499998
3,2040-2059,1.5497519352500002
3,2060-2079,2.03147576625
3,2080-2099,2.50352984375
4,2020-2039,5.912767393749999
4,2040-2059,6.5585847037499985
4,2060-2079,6.861634365625001
4,2080-2099,7.415990212500001
5,2020-2039,11.5192911125
5,2040-2059,11.9966164625
5,2060-2079,12.5582234375
5,2080-2099,12.9957838125
6,2020-2039,16.3554838125
6,2040-2059,16.951605375
6,2060-2079,17.4576281875
6,2080-2099,18.183862625
7,2020-2039,18.884594999999997
7,2040-2059,19.478840437499997
7,2060-2079,20.081463
7,2080-2099,20.7664324375
8,2020-2039,17.507345468750003
8,2040-2059,18.008709125
8,2060-2079,18.869021
8,2080-2099,19.663727437500004
9,2020-2039,12.6952343
9,2040-2059,13.23049228125
9,2060-2079,13.847919312500002
9,2080-2099,14.637680999999999
10,2020-2039,7.204214426875
10,2040-2059,7.82047525875
10,2060-2079,8.2542931875
10,2080-2099,8.986260593749998
11,2020-2039,2.64289056875
11,2040-2059,3.0903716525
11,2060-2079,3.6615960562499996
11,2080-2099,4.28173135
12,2020-2039,-1.1537035162500002
12,2040-2059,-0.09863732112500005
12,2060-2079,0.17250639187500005
12,2080-2099,1.0881412375
