Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.6203630625
1,2040-2059,24.9699456875
1,2060-2079,25.3401145625
1,2080-2099,25.76345575
2,2020-2039,24.40001775
2,2040-2059,24.735829250000002
2,2060-2079,25.096504250000006
2,2080-2099,25.493697125000004
3,2020-2039,24.6223841875
3,2040-2059,24.931996625000004
3,2060-2079,25.306013187499996
3,2080-2099,25.726249250000002
4,2020-2039,25.090209374999997
4,2040-2059,25.400093625000004
4,2060-2079,25.786382625
4,2080-2099,26.203721249999997
5,2020-2039,25.612620125000007
5,2040-2059,25.904416
5,2060-2079,26.306293250000003
5,2080-2099,26.69601125
6,2020-2039,26.061532375000002
6,2040-2059,26.3840423125
6,2060-2079,26.7902568125
6,2080-2099,27.204178562499997
7,2020-2039,26.506529875
7,2040-2059,26.8655535625
7,2060-2079,27.2745855625
7,2080-2099,27.703294687500005
8,2020-2039,26.934832812499998
8,2040-2059,27.3010505
8,2060-2079,27.730217437500002
8,2080-2099,28.165337187499993
9,2020-2039,27.06123625
9,2040-2059,27.416838312499998
9,2060-2079,27.833109062499997
9,2080-2099,28.279183999999994
10,2020-2039,26.797482749999997
10,2040-2059,27.145924875
10,2060-2079,27.5582539375
10,2080-2099,27.982376
11,2020-2039,26.226689437500006
11,2040-2059,26.576625187499992
11,2060-2079,26.988217062500002
11,2080-2099,27.389858875
12,2020-2039,25.353585125
12,2040-2059,25.715244562499997
12,2060-2079,26.0901745625
12,2080-2099,26.502931562500002
