Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,1.0165832530249999
1,2040-2059,1.4168222987499999
1,2060-2079,2.0521154765
1,2080-2099,2.7275305125000004
2,2020-2039,1.4658577337499998
2,2040-2059,1.86065485625
2,2060-2079,2.59026997375
2,2080-2099,3.1025837312499998
3,2020-2039,4.49342860625
3,2040-2059,5.07462739375
3,2060-2079,5.58188956875
3,2080-2099,6.1987907249999985
4,2020-2039,9.303800112500001
4,2040-2059,9.815925656249998
4,2060-2079,10.2310501375
4,2080-2099,10.90695946875
5,2020-2039,14.0243925625
5,2040-2059,14.475745312499997
5,2060-2079,15.084452250000004
5,2080-2099,15.674023812499998
6,2020-2039,18.469494312499997
6,2040-2059,18.90149390625
6,2060-2079,19.614440499999997
6,2080-2099,20.262158937499994
7,2020-2039,22.05046812500001
7,2040-2059,22.470330187499997
7,2060-2079,23.2329684375
7,2080-2099,23.8389319375
8,2020-2039,23.126471062500002
8,2040-2059,23.545219937500004
8,2060-2079,24.2601856875
8,2080-2099,24.913297875
9,2020-2039,19.856295875
9,2040-2059,20.4485173125
9,2060-2079,21.107400500000004
9,2080-2099,21.857428875
10,2020-2039,14.4240236875
10,2040-2059,15.023188687500001
10,2060-2079,15.583529187500002
10,2080-2099,16.389911187500005
11,2020-2039,8.760075640625
11,2040-2059,9.16065165375
11,2060-2079,9.73168733125
11,2080-2099,10.48636646875
12,2020-2039,3.810594006249999
12,2040-2059,4.365451483125
12,2060-2079,4.8618209125
12,2080-2099,5.692955575
