Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,14.57577628125
1,2040-2059,14.953585
1,2060-2079,15.676218750000004
1,2080-2099,16.31354934375
2,2020-2039,16.6580176875
2,2040-2059,17.1044429375
2,2060-2079,17.6673366875
2,2080-2099,18.3184655
3,2020-2039,20.468957749999998
3,2040-2059,20.838046875
3,2060-2079,21.571113937499998
3,2080-2099,22.164395250000005
4,2020-2039,24.307904000000004
4,2040-2059,24.72059575
4,2060-2079,25.299178750000003
4,2080-2099,25.906956687500003
5,2020-2039,26.461037999999995
5,2040-2059,26.869129625
5,2060-2079,27.397836875
5,2080-2099,28.01826375
6,2020-2039,27.227729625000002
6,2040-2059,27.635798437499993
6,2060-2079,28.190024875000002
6,2080-2099,28.65999275
7,2020-2039,26.670809625
7,2040-2059,27.080948312500006
7,2060-2079,27.5395365625
7,2080-2099,28.043278500000003
8,2020-2039,26.1528545
8,2040-2059,26.4941285625
8,2060-2079,27.020594062500003
8,2080-2099,27.514792687500005
9,2020-2039,25.527979437500004
9,2040-2059,25.911720124999995
9,2060-2079,26.402316125
9,2080-2099,26.9534390625
10,2020-2039,23.567642812499997
10,2040-2059,23.881769875
10,2060-2079,24.381942125000002
10,2080-2099,25.08468675
11,2020-2039,19.368172875
11,2040-2059,19.768764374999996
11,2060-2079,20.4278631875
11,2080-2099,21.049708000000003
12,2020-2039,15.434371000000002
12,2040-2059,15.905172250000001
12,2060-2079,16.56798625
12,2080-2099,17.28760896875
