Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,12.175657156250002
1,2040-2059,12.700282575000001
1,2060-2079,13.393394299999999
1,2080-2099,13.991618775000001
2,2020-2039,13.475503312499999
2,2040-2059,13.981838781250001
2,2060-2079,14.710737900000002
2,2080-2099,15.347308337500001
3,2020-2039,16.8765998125
3,2040-2059,17.43010391875
3,2060-2079,18.1476695
3,2080-2099,18.59676275
4,2020-2039,21.1791700625
4,2040-2059,21.747773187499998
4,2060-2079,22.43363896875
4,2080-2099,23.034205749999998
5,2020-2039,25.8639485625
5,2040-2059,26.392835250000005
5,2060-2079,27.0324793125
5,2080-2099,27.806183437500007
6,2020-2039,29.908883874999997
6,2040-2059,30.4967009375
6,2060-2079,31.319128875
6,2080-2099,32.074665
7,2020-2039,31.709635562500004
7,2040-2059,32.43614406249999
7,2060-2079,33.170623187500006
7,2080-2099,33.9456154375
8,2020-2039,31.40142475
8,2040-2059,32.06840425
8,2060-2079,32.9515015
8,2080-2099,33.6968105625
9,2020-2039,28.7979323125
9,2040-2059,29.554719062499995
9,2060-2079,30.260290499999996
9,2080-2099,31.069809749999997
10,2020-2039,24.588394937500002
10,2040-2059,25.36059975
10,2060-2079,25.977390812500005
10,2080-2099,26.832855
11,2020-2039,18.9235405125
11,2040-2059,19.3813548375
11,2060-2079,20.369081187499997
11,2080-2099,20.982293312499998
12,2020-2039,14.023556737499998
12,2040-2059,14.516420237499998
12,2060-2079,15.369283499999998
12,2080-2099,16.029851300000004
