Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,2.54595454625
1,2040-2059,2.9800486812500004
1,2060-2079,3.4781893499999996
1,2080-2099,3.88627431875
2,2020-2039,2.62920899125
2,2040-2059,3.0280258499999997
2,2060-2079,3.3497618625
2,2080-2099,3.79965538125
3,2020-2039,3.581413087499999
3,2040-2059,4.04237624375
3,2060-2079,4.3153490831250005
3,2080-2099,4.7559788168749995
4,2020-2039,5.85635274375
4,2040-2059,6.3987777625
4,2060-2079,6.47809221875
4,2080-2099,7.1111484874999995
5,2020-2039,9.21230535
5,2040-2059,9.701739374999999
5,2060-2079,10.04363949375
5,2080-2099,10.496994518749998
6,2020-2039,12.833699031250001
6,2040-2059,13.230947256250001
6,2060-2079,13.5741494375
6,2080-2099,14.145879250000002
7,2020-2039,14.9362568125
7,2040-2059,15.546524999999999
7,2060-2079,15.9643469375
7,2080-2099,16.7902518125
8,2020-2039,14.4688085625
8,2040-2059,15.09494128125
8,2060-2079,15.648787875000002
8,2080-2099,16.4047825
9,2020-2039,12.001303468750002
9,2040-2059,12.686355775000001
9,2060-2079,13.0802
9,2080-2099,13.784596781250002
10,2020-2039,8.813448237500001
10,2040-2059,9.1889676875
10,2060-2079,9.554080675
10,2080-2099,10.111402793749999
11,2020-2039,5.6295916625
11,2040-2059,6.198144764375
11,2060-2079,6.369728900750001
11,2080-2099,7.040379960625
12,2020-2039,3.6696668875
12,2040-2059,4.328330243749999
12,2060-2079,4.49074964375
12,2080-2099,5.20592993125
