Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-14.433900218749997
1,2040-2059,-12.907384299999997
1,2060-2079,-12.065111187500001
1,2080-2099,-10.790691625000001
2,2020-2039,-13.868842181249999
2,2040-2059,-12.821919618749998
2,2060-2079,-11.972388487499998
2,2080-2099,-10.838583887500002
3,2020-2039,-9.687249081250002
3,2040-2059,-9.04331531875
3,2060-2079,-8.087323868750001
3,2080-2099,-7.413756306249999
4,2020-2039,-3.7004350375
4,2040-2059,-2.9721653375
4,2060-2079,-2.3425898306250006
4,2080-2099,-1.630040795
5,2020-2039,3.0220966125000004
5,2040-2059,3.6043173775
5,2060-2079,4.35325197125
5,2080-2099,4.823286393750001
6,2020-2039,8.85952781875
6,2040-2059,9.46934653125
6,2060-2079,10.034976375000003
6,2080-2099,10.709548937500001
7,2020-2039,11.37485984375
7,2040-2059,12.024218375
7,2060-2079,12.616705531249998
7,2080-2099,13.2515640625
8,2020-2039,9.71039371875
8,2040-2059,10.27522995625
8,2060-2079,10.906410131250002
8,2080-2099,11.6638933875
9,2020-2039,5.43770685
9,2040-2059,6.063658025
9,2060-2079,6.549213018750001
9,2080-2099,7.294759268750001
10,2020-2039,0.8669021487500002
10,2040-2059,1.13274419875
10,2060-2079,1.902219205
10,2080-2099,2.5985472838125
11,2020-2039,-5.3257368949999995
11,2040-2059,-4.579785590625
11,2060-2079,-3.5056597375
11,2080-2099,-2.8047932156249997
12,2020-2039,-10.776342312499999
12,2040-2059,-9.64102759375
12,2060-2079,-9.07015874375
12,2080-2099,-7.660402561250001
