Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,12.44576871875
1,2040-2059,13.093578031250003
1,2060-2079,13.6692849375
1,2080-2099,14.308209156249998
2,2020-2039,14.603405156250002
2,2040-2059,15.1973459125
2,2060-2079,15.754516881249998
2,2080-2099,16.5435715
3,2020-2039,18.57666140625
3,2040-2059,19.3105704375
3,2060-2079,19.8373645625
3,2080-2099,20.597145437500004
4,2020-2039,22.720471749999998
4,2040-2059,23.257694687500003
4,2060-2079,24.006833562500002
4,2080-2099,24.7725856875
5,2020-2039,25.212243062499997
5,2040-2059,25.6951656875
5,2060-2079,26.516522937499996
5,2080-2099,27.1848005625
6,2020-2039,26.373105687500004
6,2040-2059,27.017948125000004
6,2060-2079,27.706048499999998
6,2080-2099,28.43601
7,2020-2039,26.545208187500002
7,2040-2059,27.115915625
7,2060-2079,27.766285625000002
7,2080-2099,28.47838975
8,2020-2039,26.017166187500003
8,2040-2059,26.589941124999996
8,2060-2079,27.194118812499998
8,2080-2099,27.8873994375
9,2020-2039,25.113352499999998
9,2040-2059,25.705527
9,2060-2079,26.30944825
9,2080-2099,27.086260125000003
10,2020-2039,22.490325624999997
10,2040-2059,23.046059687500005
10,2060-2079,23.7850689375
10,2080-2099,24.5653498125
11,2020-2039,17.575271187499997
11,2040-2059,18.20151925
11,2060-2079,18.952958562499997
11,2080-2099,19.681142625
12,2020-2039,13.443244562499997
12,2040-2059,14.053070000000002
12,2060-2079,14.631508374999997
12,2080-2099,15.38150025
