Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,2.542313416875
1,2040-2059,2.9154398425
1,2060-2079,3.513936479375
1,2080-2099,4.1809802640937495
2,2020-2039,2.3690986060625
2,2040-2059,2.7914924648749992
2,2060-2079,3.3673580368749993
2,2080-2099,3.953407165625
3,2020-2039,4.305252365625001
3,2040-2059,4.8615688875
3,2060-2079,5.389406512500001
3,2080-2099,6.007600939374999
4,2020-2039,8.5225124625
4,2040-2059,8.9808909125
4,2060-2079,9.432954612500001
4,2080-2099,10.1142171875
5,2020-2039,13.16113795
5,2040-2059,13.540053125000002
5,2060-2079,14.169669906249998
5,2080-2099,14.708863218749999
6,2020-2039,17.5206310625
6,2040-2059,17.925593687499997
6,2060-2079,18.581917375
6,2080-2099,19.198485562500004
7,2020-2039,20.9499565625
7,2040-2059,21.2802574375
7,2060-2079,22.0722845
7,2080-2099,22.651425125
8,2020-2039,21.999328062500005
8,2040-2059,22.3780131875
8,2060-2079,23.098666
8,2080-2099,23.771030500000006
9,2020-2039,19.3834285625
9,2040-2059,19.811844312500003
9,2060-2079,20.531939875
9,2080-2099,21.2248105
10,2020-2039,14.19120174375
10,2040-2059,14.74774153125
10,2060-2079,15.322420687500001
10,2080-2099,16.077663187500004
11,2020-2039,9.103455006250002
11,2040-2059,9.453105406250002
11,2060-2079,9.9994028625
11,2080-2099,10.80856574375
12,2020-2039,4.8893830125
12,2040-2059,5.4201869062500005
12,2060-2079,5.955321006249999
12,2080-2099,6.695049099999999
