Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.026320687499997
1,2040-2059,24.3862810625
1,2060-2079,24.813712687499997
1,2080-2099,25.270770749999997
2,2020-2039,24.074533187499995
2,2040-2059,24.418203187499998
2,2060-2079,24.849639437500006
2,2080-2099,25.275509874999997
3,2020-2039,24.083284062499995
3,2040-2059,24.421444875
3,2060-2079,24.832044749999998
3,2080-2099,25.3050924375
4,2020-2039,23.966754562500004
4,2040-2059,24.344657312500004
4,2060-2079,24.759435749999998
4,2080-2099,25.205630875000004
5,2020-2039,23.548962500000002
5,2040-2059,23.915715562499997
5,2060-2079,24.346437812499996
5,2080-2099,24.804499062500003
6,2020-2039,22.8289561875
6,2040-2059,23.209069187500003
6,2060-2079,23.592413875
6,2080-2099,24.113565562499993
7,2020-2039,22.2847740625
7,2040-2059,22.667070062500002
7,2060-2079,23.084022687500006
7,2080-2099,23.641644499999998
8,2020-2039,22.234699812499997
8,2040-2059,22.616356937500004
8,2060-2079,23.0373568125
8,2080-2099,23.541599812500003
9,2020-2039,22.5012765
9,2040-2059,22.874344624999996
9,2060-2079,23.343543500000003
9,2080-2099,23.864272624999998
10,2020-2039,22.955481749999997
10,2040-2059,23.360443625000002
10,2060-2079,23.7867015625
10,2080-2099,24.2858015625
11,2020-2039,23.4225913125
11,2040-2059,23.7906111875
11,2060-2079,24.203347249999997
11,2080-2099,24.6733375
12,2020-2039,23.799239437499995
12,2040-2059,24.1511114375
12,2060-2079,24.577175437500003
12,2080-2099,25.049984625
