Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,25.422652999999997
1,2040-2059,25.712333249999997
1,2060-2079,26.124073749999994
1,2080-2099,26.5641359375
2,2020-2039,25.009528125000003
2,2040-2059,25.336700687500002
2,2060-2079,25.7587369375
2,2080-2099,26.159641125
3,2020-2039,25.088742374999995
3,2040-2059,25.442292062499998
3,2060-2079,25.797833937499995
3,2080-2099,26.2192705625
4,2020-2039,25.535965187499993
4,2040-2059,25.891110625
4,2060-2079,26.27382625
4,2080-2099,26.6805888125
5,2020-2039,26.219764125000005
5,2040-2059,26.578146125
5,2060-2079,26.9604526875
5,2080-2099,27.378887312499998
6,2020-2039,26.904724375
6,2040-2059,27.26126775
6,2060-2079,27.652964249999993
6,2080-2099,28.118955749999994
7,2020-2039,27.437374125
7,2040-2059,27.781481437500005
7,2060-2079,28.201860187499996
7,2080-2099,28.6586391875
8,2020-2039,27.767573312499994
8,2040-2059,28.127230125
8,2060-2079,28.570531062499995
8,2080-2099,29.0122255625
9,2020-2039,27.835518999999998
9,2040-2059,28.19141375
9,2060-2079,28.628158062499995
9,2080-2099,29.0942595625
10,2020-2039,27.5768289375
10,2040-2059,27.948749875000004
10,2060-2079,28.366747062500004
10,2080-2099,28.840462875000004
11,2020-2039,27.009110562500002
11,2040-2059,27.341943875000005
11,2060-2079,27.787552812500003
11,2080-2099,28.233505562499996
12,2020-2039,26.170065437499996
12,2040-2059,26.4908685
12,2060-2079,26.942679875000003
12,2080-2099,27.361646625000002
