Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-1.7620847150000003
1,2040-2059,-1.1076686287500002
1,2060-2079,-0.6449960237500001
1,2080-2099,-0.13265251437499992
2,2020-2039,-1.4285479406875
2,2040-2059,-0.7816023860125
2,2060-2079,-0.25339600387937505
2,2080-2099,0.08489030687500003
3,2020-2039,0.506875390625
3,2040-2059,1.2062861982500002
3,2060-2079,1.643609625
3,2080-2099,2.0604769975
4,2020-2039,4.070356075
4,2040-2059,4.77160726875
4,2060-2079,5.013191225000001
4,2080-2099,5.642081953124999
5,2020-2039,8.360028899999998
5,2040-2059,8.93966828125
5,2060-2079,9.511759699999999
5,2080-2099,10.0494301875
6,2020-2039,12.471619531250001
6,2040-2059,13.0667994375
6,2060-2079,13.680562499999999
6,2080-2099,14.212931374999998
7,2020-2039,14.4615961875
7,2040-2059,15.261170749999998
7,2060-2079,15.80047721875
7,2080-2099,16.66300315625
8,2020-2039,13.2541429375
8,2040-2059,14.141759781249997
8,2060-2079,14.857390156250002
8,2080-2099,15.7330118125
9,2020-2039,9.9312985
9,2040-2059,10.703168750000001
9,2060-2079,11.239666031250001
9,2080-2099,12.022628656249998
10,2020-2039,5.953038478124999
10,2040-2059,6.54119259
10,2060-2079,6.885871750000001
10,2080-2099,7.542639125
11,2020-2039,2.2014387624999996
11,2040-2059,2.7834368562500007
11,2060-2079,3.0497454375000004
11,2080-2099,3.8095419625
12,2020-2039,-0.5086469359374999
12,2040-2059,0.3442743937500001
12,2060-2079,0.6361865305625001
12,2080-2099,1.4574020725
