Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.541809750000002
1,2040-2059,24.883593374999997
1,2060-2079,25.253903062499994
1,2080-2099,25.6912085625
2,2020-2039,24.165035437500002
2,2040-2059,24.5243101875
2,2060-2079,24.884300875
2,2080-2099,25.281811374999997
3,2020-2039,24.140371125
3,2040-2059,24.499682125000003
3,2060-2079,24.840500249999998
3,2080-2099,25.25222825
4,2020-2039,24.490755749999998
4,2040-2059,24.812911437500002
4,2060-2079,25.152463749999995
4,2080-2099,25.583909625
5,2020-2039,25.1394540625
5,2040-2059,25.435720625000002
5,2060-2079,25.772013624999996
5,2080-2099,26.211500875
6,2020-2039,25.831875062500004
6,2040-2059,26.14370325
6,2060-2079,26.4761515625
6,2080-2099,26.9246563125
7,2020-2039,26.412672
7,2040-2059,26.738900875
7,2060-2079,27.082237375000005
7,2080-2099,27.5348306875
8,2020-2039,26.844051125000004
8,2040-2059,27.181713500000004
8,2060-2079,27.574564062499995
8,2080-2099,28.016555249999996
9,2020-2039,27.003323625000004
9,2040-2059,27.35053575
9,2060-2079,27.75541075
9,2080-2099,28.231025750000004
10,2020-2039,26.789670125
10,2040-2059,27.124027375
10,2060-2079,27.540730937499998
10,2080-2099,28.015566250000003
11,2020-2039,26.1544993125
11,2040-2059,26.47475025
11,2060-2079,26.878559062500003
11,2080-2099,27.3408905
12,2020-2039,25.297671687500003
12,2040-2059,25.639699625000002
12,2060-2079,26.000450875
12,2080-2099,26.4485025
