Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,22.9652358125
1,2040-2059,23.333301625
1,2060-2079,23.769260687499997
1,2080-2099,24.2624575
2,2020-2039,22.8388275625
2,2040-2059,23.241861062499996
2,2060-2079,23.6635730625
2,2080-2099,24.125465562500004
3,2020-2039,23.221677062500003
3,2040-2059,23.574705687500003
3,2060-2079,24.023346500000002
3,2080-2099,24.514210249999998
4,2020-2039,23.842464874999997
4,2040-2059,24.1941285625
4,2060-2079,24.633137187499997
4,2080-2099,25.146769312500005
5,2020-2039,24.457394875
5,2040-2059,24.7794006875
5,2060-2079,25.23490975
5,2080-2099,25.728939374999996
6,2020-2039,24.650806812499997
6,2040-2059,25.013747749999997
6,2060-2079,25.462931687500003
6,2080-2099,25.940021437500004
7,2020-2039,24.811167625
7,2040-2059,25.193838874999997
7,2060-2079,25.626858062499995
7,2080-2099,26.143895499999996
8,2020-2039,25.14428225
8,2040-2059,25.5230386875
8,2060-2079,26.016777187499997
8,2080-2099,26.50118375
9,2020-2039,25.262225
9,2040-2059,25.6815735625
9,2060-2079,26.1956746875
9,2080-2099,26.632544125
10,2020-2039,25.087522
10,2040-2059,25.500150250000004
10,2060-2079,26.002712499999998
10,2080-2099,26.449676437500003
11,2020-2039,24.542846187500004
11,2040-2059,24.917956312500007
11,2060-2079,25.3765151875
11,2080-2099,25.860544437500003
12,2020-2039,23.658658875000004
12,2040-2059,24.003884624999998
12,2060-2079,24.493284000000003
12,2080-2099,24.952451062499996
