Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,3.060309078125
1,2040-2059,3.6369827
1,2060-2079,4.009157696875
1,2080-2099,4.378030637499999
2,2020-2039,3.2808162625000006
2,2040-2059,3.8427538399999994
2,2060-2079,4.283835525000001
2,2080-2099,4.503836337500001
3,2020-2039,4.8467949625
3,2040-2059,5.424080281249999
3,2060-2079,5.837881149999999
3,2080-2099,6.227817103124999
4,2020-2039,7.92077073125
4,2040-2059,8.507062956249998
4,2060-2079,8.7785584625
4,2080-2099,9.381948287500002
5,2020-2039,11.81287464375
5,2040-2059,12.305364812500002
5,2060-2079,12.83069196875
5,2080-2099,13.518753062500002
6,2020-2039,16.2001866875
6,2040-2059,16.723384624999998
6,2060-2079,17.327236
6,2080-2099,18.01203846875
7,2020-2039,18.965771625000002
7,2040-2059,19.6099254375
7,2060-2079,20.2918214375
7,2080-2099,21.122612124999996
8,2020-2039,18.401830312500007
8,2040-2059,19.131201875000002
8,2060-2079,19.9204663125
8,2080-2099,20.85743875
9,2020-2039,14.994684125000001
9,2040-2059,15.662423656249999
9,2060-2079,16.26079084375
9,2080-2099,17.0561844375
10,2020-2039,10.814005968749997
10,2040-2059,11.366895499999998
10,2060-2079,11.6906616375
10,2080-2099,12.480040856249998
11,2020-2039,7.0245800625
11,2040-2059,7.478737975000002
11,2060-2079,7.79659865
11,2080-2099,8.56450490625
12,2020-2039,4.25986761625
12,2040-2059,4.911308775
12,2060-2079,5.1929614512499995
12,2080-2099,5.9626896625
