Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-4.034527529375
1,2040-2059,-3.27177890375
1,2060-2079,-3.0321333453749997
1,2080-2099,-2.4260435534374993
2,2020-2039,-3.45876544
2,2040-2059,-3.0440416356249997
2,2060-2079,-2.2835720231250005
2,2080-2099,-1.9561849831250004
3,2020-2039,-1.0591338406250002
3,2040-2059,-0.4953770906249999
3,2060-2079,0.009406238750000101
3,2080-2099,0.703610388125
4,2020-2039,2.9912730000000005
4,2040-2059,3.4322762625000003
4,2060-2079,3.9180635375
4,2080-2099,4.54585305625
5,2020-2039,7.490474219999999
5,2040-2059,8.023844418749999
5,2060-2079,8.43892656
5,2080-2099,8.930794825000001
6,2020-2039,11.700561124999998
6,2040-2059,12.205865474999998
6,2060-2079,12.7393097875
6,2080-2099,13.40691616875
7,2020-2039,14.7114918125
7,2040-2059,15.18784525
7,2060-2079,15.77095775
7,2080-2099,16.6176150625
8,2020-2039,14.194404375
8,2040-2059,14.773985500000002
8,2060-2079,15.6353293125
8,2080-2099,16.4062680625
9,2020-2039,10.1616201
9,2040-2059,10.8061689625
9,2060-2079,11.401890662500001
9,2080-2099,12.3011950125
10,2020-2039,5.42392483125
10,2040-2059,5.87018160625
10,2060-2079,6.46365981875
10,2080-2099,7.279560270625001
11,2020-2039,1.0731343831250002
11,2040-2059,1.5046692424374999
11,2060-2079,1.9815364903125001
11,2080-2099,2.5349549981250004
12,2020-2039,-2.4022350549999993
12,2040-2059,-1.8785725466875
12,2060-2079,-1.1570854033125
12,2080-2099,-0.7061562525
