Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-21.709969
1,2040-2059,-20.8947479375
1,2060-2079,-20.0974746875
1,2080-2099,-19.583647187500002
2,2020-2039,-19.8034395625
2,2040-2059,-19.070726875
2,2060-2079,-18.157400999999997
2,2080-2099,-17.498143999999996
3,2020-2039,-12.89160934375
3,2040-2059,-12.042018343749998
3,2060-2079,-11.52111928125
3,2080-2099,-10.45437225
4,2020-2039,-3.9115670275
4,2040-2059,-3.11590270625
4,2060-2079,-2.7552979856249995
4,2080-2099,-1.8551915603124998
5,2020-2039,4.00701846875
5,2040-2059,4.687491574999999
5,2060-2079,5.1239938
5,2080-2099,6.040060218750001
6,2020-2039,10.7694047125
6,2040-2059,11.251583406250003
6,2060-2079,12.18634233125
6,2080-2099,12.82378625
7,2020-2039,14.234946125
7,2040-2059,14.899795906250002
7,2060-2079,15.770628625000002
7,2080-2099,16.520005875
8,2020-2039,11.75397608125
8,2040-2059,12.4275323125
8,2060-2079,13.333604999999999
8,2080-2099,14.22834390625
9,2020-2039,4.4982662625000005
9,2040-2059,5.249938128125001
9,2060-2079,6.065809901874999
9,2080-2099,6.77181185625
10,2020-2039,-3.31242737125
10,2040-2059,-2.7347150415625006
10,2060-2079,-2.0850975067500004
10,2080-2099,-1.4017218037500003
11,2020-2039,-11.837567875000001
11,2040-2059,-10.925921237500003
11,2060-2079,-9.946059431250001
11,2080-2099,-9.278315993749999
12,2020-2039,-18.920452437499996
12,2040-2059,-17.9826789375
12,2060-2079,-17.1401935625
12,2080-2099,-16.256159874999998
