Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-6.520678975
1,2040-2059,-5.1987747593749996
1,2060-2079,-4.795673000000001
1,2080-2099,-4.003258159375
2,2020-2039,-5.802723665625001
2,2040-2059,-4.859148417499999
2,2060-2079,-4.029596128500001
2,2080-2099,-3.5007025230625
3,2020-2039,-2.1225945899375
3,2040-2059,-1.307469715
3,2060-2079,-0.6741920731250001
3,2080-2099,-0.22843746687499994
4,2020-2039,3.43413920625
4,2040-2059,4.143547981249999
4,2060-2079,4.4883211437499995
4,2080-2099,5.097453504375001
5,2020-2039,9.334690968750001
5,2040-2059,9.7886357
5,2060-2079,10.382228625
5,2080-2099,10.74986328125
6,2020-2039,13.932188937500001
6,2040-2059,14.554473624999998
6,2060-2079,14.971438875
6,2080-2099,15.664506125
7,2020-2039,16.0332018125
7,2040-2059,16.56569575
7,2060-2079,17.05324459375
7,2080-2099,17.743622437499997
8,2020-2039,14.20323584375
8,2040-2059,14.768293874999998
8,2060-2079,15.506503874999998
8,2080-2099,16.228646437500004
9,2020-2039,9.74479866875
9,2040-2059,10.314243418750001
9,2060-2079,10.802705625
9,2080-2099,11.5594009375
10,2020-2039,4.805212275
10,2040-2059,5.3800101
10,2060-2079,5.805212256249999
10,2080-2099,6.550602585
11,2020-2039,0.14946430687500006
11,2040-2059,0.688718190625
11,2060-2079,1.3338468162499997
11,2080-2099,1.9931757249999997
12,2020-2039,-4.1640876725
12,2040-2059,-2.8176275775
12,2060-2079,-2.6094672137499995
12,2080-2099,-1.4444429418750002
