Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,12.937087749999998
1,2040-2059,13.309298812500002
1,2060-2079,13.935866250000002
1,2080-2099,14.668142156250001
2,2020-2039,14.8507595625
2,2040-2059,15.352425749999998
2,2060-2079,15.822410218749999
2,2080-2099,16.521396375
3,2020-2039,18.085013437500002
3,2040-2059,18.537797375
3,2060-2079,19.126621312499996
3,2080-2099,19.837220312499998
4,2020-2039,21.455987187500007
4,2040-2059,21.916563625
4,2060-2079,22.54995775
4,2080-2099,23.137454125
5,2020-2039,23.3533606875
5,2040-2059,23.787072562499997
5,2060-2079,24.377530625
5,2080-2099,24.957071687499997
6,2020-2039,23.7837669375
6,2040-2059,24.246619187500002
6,2060-2079,24.761606125
6,2080-2099,25.265360812500006
7,2020-2039,23.55105
7,2040-2059,23.9488066875
7,2060-2079,24.397770875
7,2080-2099,24.922351374999998
8,2020-2039,23.343818937500004
8,2040-2059,23.722762874999997
8,2060-2079,24.209349375
8,2080-2099,24.717123749999995
9,2020-2039,22.571306562500002
9,2040-2059,22.963084625
9,2060-2079,23.480915
9,2080-2099,24.0258424375
10,2020-2039,20.480261625000004
10,2040-2059,20.8230525625
10,2060-2079,21.314386187500002
10,2080-2099,22.0047178125
11,2020-2039,16.965414499999998
11,2040-2059,17.460812625
11,2060-2079,17.988439625
11,2080-2099,18.542295437499995
12,2020-2039,13.677908562499999
12,2040-2059,14.144906656249999
12,2060-2079,14.629866937500003
12,2080-2099,15.440792187499998
