Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,22.405757125
1,2040-2059,22.8657346875
1,2060-2079,23.30314475
1,2080-2099,23.8929490625
2,2020-2039,24.049664375
2,2040-2059,24.4840754375
2,2060-2079,25.010730875
2,2080-2099,25.666083000000004
3,2020-2039,25.6380985625
3,2040-2059,26.101752625
3,2060-2079,26.581600625
3,2080-2099,27.143684375000003
4,2020-2039,26.0224651875
4,2040-2059,26.446718062499993
4,2060-2079,26.978661312500005
4,2080-2099,27.475009875000005
5,2020-2039,25.5428931875
5,2040-2059,25.918717625000006
5,2060-2079,26.427218437500002
5,2080-2099,26.956830500000006
6,2020-2039,24.8927766875
6,2040-2059,25.31127325
6,2060-2079,25.8067743125
6,2080-2099,26.32064925
7,2020-2039,24.385037375000003
7,2040-2059,24.7893973125
7,2060-2079,25.2364554375
7,2080-2099,25.7620451875
8,2020-2039,24.057717
8,2040-2059,24.4669486875
8,2060-2079,24.908992374999997
8,2080-2099,25.4000796875
9,2020-2039,24.1522675625
9,2040-2059,24.5515824375
9,2060-2079,25.005476937500003
9,2080-2099,25.496735249999997
10,2020-2039,24.3176014375
10,2040-2059,24.7295783125
10,2060-2079,25.2033164375
10,2080-2099,25.698572187499998
11,2020-2039,23.526065812500004
11,2040-2059,23.979396937500006
11,2060-2079,24.5232916875
11,2080-2099,25.0712513125
12,2020-2039,21.914601812500003
12,2040-2059,22.345693312500007
12,2060-2079,22.886062625
12,2080-2099,23.527462874999998
