Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,4.1870841939375
1,2040-2059,4.745373823125
1,2060-2079,5.542505853125
1,2080-2099,6.311715233750001
2,2020-2039,5.647599753750001
2,2040-2059,6.265532425
2,2060-2079,6.863481231250001
2,2080-2099,7.759509568749999
3,2020-2039,9.364277656250001
3,2040-2059,9.959887199999999
3,2060-2079,10.8767470625
3,2080-2099,11.659309949999999
4,2020-2039,14.388514281249998
4,2040-2059,15.054866687499999
4,2060-2079,15.776858124999999
4,2080-2099,16.56066471875
5,2020-2039,18.668443406249995
5,2040-2059,19.22103984375
5,2060-2079,20.0171996875
5,2080-2099,20.600393
6,2020-2039,21.334233874999995
6,2040-2059,21.946701749999995
6,2060-2079,22.57144025
6,2080-2099,23.151098437500004
7,2020-2039,21.594762875000004
7,2040-2059,22.0775089375
7,2060-2079,22.616374
7,2080-2099,23.1603458125
8,2020-2039,20.683077937499995
8,2040-2059,21.131076874999998
8,2060-2079,21.7365919375
8,2080-2099,22.296688249999995
9,2020-2039,18.845510625
9,2040-2059,19.35190578125
9,2060-2079,19.941469
9,2080-2099,20.661437624999998
10,2020-2039,14.558993593749998
10,2040-2059,15.2212911875
10,2060-2079,15.85674465625
10,2080-2099,16.6656939375
11,2020-2039,9.633831325000001
11,2040-2059,10.1379693125
11,2060-2079,10.93567634375
11,2080-2099,11.675255831249999
12,2020-2039,5.61465122125
12,2040-2059,6.270497490625001
12,2060-2079,7.080646493749999
12,2080-2099,7.72561938125
