Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.166471187499997
1,2040-2059,21.497875812499995
1,2060-2079,21.9339524375
1,2080-2099,22.4225753125
2,2020-2039,21.112250312500002
2,2040-2059,21.496045875
2,2060-2079,21.907659000000002
2,2080-2099,22.3721235625
3,2020-2039,21.7245495625
3,2040-2059,22.094806625000004
3,2060-2079,22.5049226875
3,2080-2099,23.0329500625
4,2020-2039,22.652799874999996
4,2040-2059,23.010610875
4,2060-2079,23.473473687499997
4,2080-2099,23.990212374999995
5,2020-2039,23.411938125000002
5,2040-2059,23.7318024375
5,2060-2079,24.2213118125
5,2080-2099,24.734836125
6,2020-2039,23.600242125
6,2040-2059,24.007653375000004
6,2060-2079,24.473484437499998
6,2080-2099,24.9614345
7,2020-2039,23.7801196875
7,2040-2059,24.215065562499994
7,2060-2079,24.659040625000003
7,2080-2099,25.205492312500002
8,2020-2039,24.13702325
8,2040-2059,24.56186825
8,2060-2079,25.0835503125
8,2080-2099,25.573280625
9,2020-2039,24.147477875000003
9,2040-2059,24.601621437499997
9,2060-2079,25.112577375
9,2080-2099,25.586134812500003
10,2020-2039,23.780293250000007
10,2040-2059,24.225165687500002
10,2060-2079,24.709283999999997
10,2080-2099,25.1788170625
11,2020-2039,23.01528525
11,2040-2059,23.368228562500004
11,2060-2079,23.814164750000003
11,2080-2099,24.339608312499998
12,2020-2039,21.9491240625
12,2040-2059,22.2624973125
12,2060-2079,22.780582000000003
12,2080-2099,23.254841624999997
