Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-1.1498582317500001
1,2040-2059,-0.5817554
1,2060-2079,-0.2604141106249999
1,2080-2099,0.21239551499999992
2,2020-2039,-0.38474464437499994
2,2040-2059,-0.014070899874999997
2,2060-2079,0.6778031237500001
2,2080-2099,1.0065730693750001
3,2020-2039,2.13725391625
3,2040-2059,2.6153240374999998
3,2060-2079,3.0851492562499994
3,2080-2099,3.80586541875
4,2020-2039,6.212745893749999
4,2040-2059,6.631297962500001
4,2060-2079,7.1496067625
4,2080-2099,7.780095454375001
5,2020-2039,10.89257043125
5,2040-2059,11.469348437499999
5,2060-2079,11.838329306250001
5,2080-2099,12.406229031250001
6,2020-2039,15.479893624999999
6,2040-2059,16.03906415625
6,2060-2079,16.6233046875
6,2080-2099,17.30868771875
7,2020-2039,18.6205845
7,2040-2059,19.1337209375
7,2060-2079,19.7158378125
7,2080-2099,20.545437500000002
8,2020-2039,17.8702029375
8,2040-2059,18.525000312500005
8,2060-2079,19.342598624999997
8,2080-2099,20.0798605
9,2020-2039,13.827627187499997
9,2040-2059,14.52590565625
9,2060-2079,15.1285204375
9,2080-2099,15.990868875
10,2020-2039,8.78189915625
10,2040-2059,9.3090416625
10,2060-2079,9.90259049375
10,2080-2099,10.67064105625
11,2020-2039,3.8094951875
11,2040-2059,4.222694375
11,2060-2079,4.760623311250001
11,2080-2099,5.40279175625
12,2020-2039,0.17307936018749998
12,2040-2059,0.6215152012499999
12,2060-2079,1.35862390375
12,2080-2099,1.7733550993749996
