Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,20.351181000000004
1,2040-2059,20.758554437499996
1,2060-2079,21.305460562500002
1,2080-2099,21.882515937499996
2,2020-2039,20.266226625
2,2040-2059,20.6990945
2,2060-2079,21.266974062499997
2,2080-2099,21.809468874999997
3,2020-2039,20.023759437499997
3,2040-2059,20.491688375000003
3,2060-2079,21.065658062500006
3,2080-2099,21.6233860625
4,2020-2039,18.6695903125
4,2040-2059,19.192258624999997
4,2060-2079,19.864047562499998
4,2080-2099,20.502043437500003
5,2020-2039,15.971642406250002
5,2040-2059,16.6198338125
5,2060-2079,17.3649545
5,2080-2099,17.9386015625
6,2020-2039,13.504118343750003
6,2040-2059,14.108229
6,2060-2079,14.739247624999999
6,2080-2099,15.476321875000002
7,2020-2039,12.8589249375
7,2040-2059,13.429743375
7,2060-2079,14.0713801875
7,2080-2099,14.665730156250001
8,2020-2039,14.496114187500002
8,2040-2059,15.092978281250003
8,2060-2079,15.801720687499998
8,2080-2099,16.3579994375
9,2020-2039,17.9846301875
9,2040-2059,18.50524875
9,2060-2079,19.14043775
9,2080-2099,19.785918562499997
10,2020-2039,20.892533625
10,2040-2059,21.487297437499997
10,2060-2079,22.1995064375
10,2080-2099,22.941339624999994
11,2020-2039,21.084201687500002
11,2040-2059,21.664254624999998
11,2060-2079,22.426965875000004
11,2080-2099,23.1790729375
12,2020-2039,20.471219875000003
12,2040-2059,20.9611286875
12,2060-2079,21.588874375
12,2080-2099,22.2253495625
