Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,19.7552976875
1,2040-2059,20.310776374999996
1,2060-2079,20.8390255
1,2080-2099,21.564934562499996
2,2020-2039,21.410683000000002
2,2040-2059,21.943736906250003
2,2060-2079,22.448602437499996
2,2080-2099,23.210310281250003
3,2020-2039,23.552079250000002
3,2040-2059,24.1141428125
3,2060-2079,24.675725937499994
3,2080-2099,25.398861312500003
4,2020-2039,25.1455663125
4,2040-2059,25.673788124999998
4,2060-2079,26.223721500000003
4,2080-2099,26.955998375
5,2020-2039,25.9913595
5,2040-2059,26.436573999999993
5,2060-2079,26.9826960625
5,2080-2099,27.67950375
6,2020-2039,26.058600625
6,2040-2059,26.515185562499997
6,2060-2079,27.023873625
6,2080-2099,27.642453625
7,2020-2039,25.680636062499996
7,2040-2059,26.0737245625
7,2060-2079,26.523458249999997
7,2080-2099,27.133730437499995
8,2020-2039,25.3813288125
8,2040-2059,25.790229125
8,2060-2079,26.2569508125
8,2080-2099,26.7709219375
9,2020-2039,25.52707475
9,2040-2059,25.938100125000002
9,2060-2079,26.389264562499996
9,2080-2099,26.935978187500005
10,2020-2039,25.127650374999998
10,2040-2059,25.643651937499996
10,2060-2079,26.209717312499993
10,2080-2099,26.792587625
11,2020-2039,22.6431788125
11,2040-2059,23.141770062499997
11,2060-2079,23.845907125
11,2080-2099,24.54616875
12,2020-2039,20.1517038125
12,2040-2059,20.667485624999998
12,2060-2079,21.2996231875
12,2080-2099,22.012192750000004
