Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,19.6913686875
1,2040-2059,20.183468249999997
1,2060-2079,20.702076812499996
1,2080-2099,21.2638176875
2,2020-2039,19.6046226875
2,2040-2059,20.020457000000004
2,2060-2079,20.579595
2,2080-2099,21.184044125
3,2020-2039,18.9913923125
3,2040-2059,19.425808812499998
3,2060-2079,20.024526875
3,2080-2099,20.602706
4,2020-2039,17.43250984375
4,2040-2059,17.9300679375
4,2060-2079,18.5302723125
4,2080-2099,19.1781119375
5,2020-2039,14.79223853125
5,2040-2059,15.392959281249999
5,2060-2079,16.1408683125
5,2080-2099,16.6060219375
6,2020-2039,12.815189875
6,2040-2059,13.345575656249999
6,2060-2079,13.99125053125
6,2080-2099,14.62119584375
7,2020-2039,12.744910999999998
7,2040-2059,13.068616756250002
7,2060-2079,13.6857745375
7,2080-2099,14.385257462499998
8,2020-2039,14.287158375
8,2040-2059,14.720665843750002
8,2060-2079,15.35965475
8,2080-2099,16.1580538125
9,2020-2039,16.634429625000003
9,2040-2059,17.290684937500004
9,2060-2079,17.8683865
9,2080-2099,18.685957625
10,2020-2039,18.433672499999997
10,2040-2059,19.043964750000004
10,2060-2079,19.631880437500005
10,2080-2099,20.411445625
11,2020-2039,19.1205930625
11,2040-2059,19.717258625
11,2060-2079,20.355236125
11,2080-2099,20.9972785
12,2020-2039,19.514400624999997
12,2040-2059,19.97139825
12,2060-2079,20.564443375
12,2080-2099,21.184404562500003
