Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-1.278479883625
1,2040-2059,-0.5220777578750001
1,2060-2079,-0.02543143250000006
1,2080-2099,0.3577994215625001
2,2020-2039,-0.6000872662500001
2,2040-2059,-0.01624723125000012
2,2060-2079,0.7548157512500002
2,2080-2099,0.9576902218750001
3,2020-2039,2.1899882915624995
3,2040-2059,2.78054354
3,2060-2079,3.2726908375000003
3,2080-2099,3.6821327749999995
4,2020-2039,6.730954856249999
4,2040-2059,7.4047800827499985
4,2060-2079,7.682287524999999
4,2080-2099,8.18949638125
5,2020-2039,11.90366471875
5,2040-2059,12.37290146875
5,2060-2079,12.957065968749998
5,2080-2099,13.48031214375
6,2020-2039,16.696652
6,2040-2059,17.328211218750003
6,2060-2079,17.8767940625
6,2080-2099,18.55525775
7,2020-2039,19.372472499999997
7,2040-2059,20.027586625
7,2060-2079,20.673128999999996
7,2080-2099,21.383385374999996
8,2020-2039,18.2100699375
8,2040-2059,18.7821998125
8,2060-2079,19.683589562500003
8,2080-2099,20.508016437500004
9,2020-2039,13.624508250000003
9,2040-2059,14.187541374999999
9,2060-2079,14.844898500000001
9,2080-2099,15.595899750000001
10,2020-2039,8.143559168749999
10,2040-2059,8.8186198
10,2060-2079,9.225922225
10,2080-2099,10.01769429375
11,2020-2039,3.6573921062499997
11,2040-2059,4.1250632750000005
11,2060-2079,4.604148293749999
11,2080-2099,5.21218580625
12,2020-2039,0.23087807749999997
12,2040-2059,1.175323836875
12,2060-2079,1.4309773093750002
12,2080-2099,2.23037111125
